r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-3.370959702674881,2.6104583053465538,0.0,0.0,0.0,0.0,solved,0.3730406230051117,200,0.196027518623554,0,0.9994552291384168,1.0,True,1,0.51,0.34,3.3472377555798793e-06,solved,,A_00074
1.5,0.0,-1.8092072112035424,2.810608282639145,0.0,0.0,0.0,0.0,solved,0.4609849275817419,200,0.1132166467786719,0,0.9997442485951136,1.0,True,1,0.55,0.48,1.3639765059643396e-06,solved,,A_00075
1.5,0.0,3.5504114155367263,0.507268409044991,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0267690492706701,0,1.5,0.0,True,0,,,,,,A_00076
1.5,0.0,2.918226363206193,0.2378566064013538,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0124076506950109,0,1.5,0.0,True,0,,,,,,A_00077
1.5,0.0,-0.9538359335128844,1.7190962447143066,0.0,0.0,0.0,0.0,solved,0.3621671553143629,200,0.0558042969677346,0,0.9996028302180104,1.0,True,1,0.51,0.32,8.761303498805439e-07,solved,,A_00078
1.5,0.0,-0.0892036253322858,3.905849287744178,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1066873609280459,0,1.389395473125825,0.0,True,0,,,,,,A_00079
1.5,0.0,2.205529504814627,1.235429450877044,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0121443468615499,0,1.5,0.0,True,0,,,,,,A_00080
1.5,0.0,-1.8413057159935988,3.452480816757271,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1385036860668507,0,1.0778727500963745,0.0,True,0,,,,,,A_00081
1.5,0.0,3.050457381901519,2.042826022174581,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0394623374997992,0,1.5,0.0,True,0,,,,,,A_00082
1.5,0.0,-1.245634152301398,3.9796693926436713,0.0,0.0,0.0,0.0,analytic,0.0,0,0.1402576522381719,0,1.234669149724336,0.0,True,0,,,,,,A_00083
1.5,0.0,-1.4724516370583984,0.7308495157062498,0.0,0.0,0.0,0.0,solved,0.1411910860360573,200,0.0958652517014883,0,0.9996023906101104,1.0,True,1,0.47,0.18,3.155697301138183e-06,solved,,A_00084
1.5,0.0,3.040784970432558,3.249341592445016,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0775934346570238,0,1.5,0.0,True,0,,,,,,A_00085
1.5,0.0,1.34311524457081,3.833654527111808,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0883291191583856,0,1.4987455546620962,0.0,True,0,,,,,,A_00086
1.5,0.0,3.40571661771535,2.9929940132070163,0.0,0.0,0.0,0.0,analytic,0.0,0,0.0755386139407768,0,1.5,0.0,True,0,,,,,,A_00087
1.5,0.0,2.8856112763814217,0.98858696128843,0.0,0.0,0.0,0.0,analytic,0.0,0,0.017383336735589,0,1.5,0.0,True,0,,,,,,A_00088
