N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_cost_continuous,contact_min_dist,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_scp,n_crossings_contact
8,32,100,True,converged,0.009892940521240234,0.0,0.9552630731138252,0.7132477077491923,0.0,True,converged,0.0013069160049781203,0.0,0.0,0.9553585803158757,0.9551694609680167,0.713249253038966,6.157194811798448e-05,0.00012587520727961883,True,9.0,9.0
8,33,100,True,converged,0.45939207077026367,3.0,1.1783863217394226,0.5,0.0,True,converged,0.0099687920010183,2.0,1.0,1.1786260544855431,1.1783925493823253,0.5005639682306626,0.004106303635493269,0.012532238717877718,True,14.0,14.0
8,34,100,True,converged,0.01041102409362793,0.0,1.2710320069377485,0.6992331679026322,0.0,True,converged,0.001366042000881862,0.0,0.0,1.2711590847178025,1.2709074506381175,0.6992308705257647,7.102310310254987e-05,0.00014320265241320418,True,13.0,13.0
8,35,100,True,converged,0.43490004539489746,3.0,1.2517863321993716,0.5002383609579173,0.0,True,converged,0.004563374997815117,1.0,1.0,1.2519943324542682,1.2517462696251138,0.5036566239907959,0.002408275516948375,0.007760441913338782,True,14.0,14.0
8,36,100,True,converged,0.5127580165863037,3.0,0.8949129353149029,0.5000001019138816,0.0,True,converged,0.010566749995632563,2.0,1.0,0.8951476339737421,0.8949698632771786,0.5019687228877472,0.00811217583134786,0.02624266563931285,True,14.0,14.0
8,37,100,True,converged,0.3737342357635498,3.0,2.072287965946358,0.49999999999999983,0.0,True,converged,0.015494874998694286,3.0,1.0,2.0725097119421694,2.072099186839421,0.5000692750159892,0.0036241121042440466,0.012303803273723322,True,18.0,18.0
8,38,100,True,converged,0.010249137878417969,0.0,1.9508770016524979,0.8612295174825847,0.0,True,converged,0.0014309580001281574,0.0,0.0,1.951072050335124,1.9506858231306083,0.8612310292390875,8.799061320755098e-05,0.0001649522461693009,True,19.0,19.0
8,39,100,True,converged,0.010005950927734375,0.0,0.9049112642229254,0.715415332489482,0.0,True,converged,0.0013793340040137991,0.0,0.0,0.9050017372511232,0.9048225863627692,0.7154184198969736,5.992725664280401e-05,0.00014075555945601575,True,9.0,9.0
8,40,100,True,converged,0.010145187377929688,0.0,1.2765196913060075,0.8594514258963573,0.0,True,converged,0.0013388329971348867,0.0,0.0,1.276647317744745,1.276394597234193,0.8594592084087885,7.117625919425223e-05,0.00015075918921103452,True,16.0,16.0
8,41,100,True,converged,0.010333776473999023,0.0,0.9368675673366099,0.5930482741873992,0.0,True,converged,0.0014969580006436445,0.0,0.0,0.9369612353559926,0.9367757578803615,0.5930388511549476,6.097622053838809e-05,0.00015686188631326535,True,17.0,17.0
8,42,100,True,converged,0.4970870018005371,3.0,1.5699106972571497,0.5001617828691971,0.0,True,converged,0.004712959002063144,1.0,1.0,1.5700703467150066,1.5697578112488446,0.500171415263502,0.0008690535060054747,0.0028410312689280876,True,14.0,14.0
8,43,100,True,converged,0.26174187660217285,2.0,1.764582082037165,0.500031198469696,0.0,True,converged,0.00488795799901709,1.0,1.0,1.7648454213224594,1.7644960527645395,0.519868894976315,0.006637668873381292,0.021664054319364245,True,16.0,16.0
8,44,100,True,converged,0.11316680908203125,1.0,0.5682035168538272,0.5000000000000002,0.0,True,converged,0.00476691600488266,1.0,1.0,0.5682609331356625,0.5681484417148789,0.5009495099410247,0.00026987288959150196,0.0008856346755313503,True,8.0,8.0
8,45,100,True,converged,0.49155402183532715,4.0,0.8745922218764925,0.5000442537058855,0.0,True,converged,0.004680500001995824,1.0,1.0,0.8747554152537853,0.8745818805658764,0.5029164208264731,0.009508126156607184,0.03071727142547893,True,18.0,18.0
8,46,100,True,converged,0.4433250427246094,3.0,1.4572989781743801,0.5000893747580247,0.0,True,converged,0.008730041998205706,2.0,1.0,1.4574422772365248,1.4571447389840828,0.5001044987562538,0.003505381539658153,0.01076350805288704,True,17.0,17.0
8,47,100,True,converged,0.1965639591217041,2.0,0.8390302629284173,0.5,0.0,True,converged,0.009406791999936104,2.0,1.0,0.8391149279560659,0.8389486390393442,0.5000782061787772,0.0005567971612590751,0.0016296681830679023,True,16.0,16.0
8,48,100,True,converged,0.27405428886413574,2.0,0.950157796288595,0.5002500173503301,0.0,True,converged,0.004009458003565669,1.0,1.0,0.9502774816126243,0.9500893025175557,0.5023635563440161,0.0037286939589417077,0.012106647860481734,True,13.0,13.0
8,49,100,True,converged,0.7031481266021729,4.0,1.3585740603748984,0.5000000010018726,0.0,True,converged,0.0050393749988870695,1.0,1.0,1.3588247766167472,1.358555040937717,0.5026896621470367,0.007413967448491019,0.02385658662594156,True,17.0,17.0
10,0,100,True,converged,0.9545438289642334,3.0,2.0991079018461405,0.4999999999999998,0.0,True,converged,0.013487874995917082,2.0,1.0,2.09934311750636,2.0989268569598494,0.5000541785149397,0.004414136694541097,0.01577631911309714,True,24.0,24.0
10,1,100,True,converged,0.3873410224914551,2.0,1.073963456591874,0.5000000000000011,0.0,True,converged,0.00698312500026077,1.0,1.0,1.0740721484910916,1.073859128191685,0.50009498228844,0.0018043335315264598,0.0065869192828022045,True,13.0,13.0
10,2,100,True,converged,1.0138921737670898,4.0,0.9103474650036257,0.500000941232283,0.0,True,converged,0.014338291999592911,2.0,1.0,0.9104843503420275,0.9103036266860749,0.5001703967857838,0.002446801120929698,0.00963107080852903,True,25.0,25.0
10,3,100,True,converged,2.124958038330078,4.0,1.4688668192614622,0.49999999999999967,0.0,True,converged,0.05668175000027986,5.0,1.0,1.469250837584849,1.4689581114921735,0.5000024602982186,0.007519247339638553,0.032092286801307844,True,30.0,30.0
10,4,100,True,converged,1.0938889980316162,5.0,1.8149883410167758,0.5000000000000001,0.0,True,converged,0.01289412500045728,2.0,1.0,1.8152906852258164,1.8149308775526845,0.5019271015475995,0.016070840681092557,0.05822110916029932,True,26.0,26.0
10,5,100,True,converged,1.313748836517334,3.0,1.1916425038593572,0.5000321222515377,0.0,True,converged,0.006985874999372754,1.0,1.0,1.1917851656331195,1.1915491617825718,0.5016792986278112,0.0020579256113921534,0.007551562756153187,True,16.0,16.0
10,6,100,True,converged,0.012655258178710938,0.0,1.5219848052817317,0.563788921148065,0.0,True,converged,0.002315790996362921,0.0,0.0,1.5221369733225643,1.5218356565628908,0.5637911913705982,8.217771502546578e-05,0.00016750957460653606,True,17.0,17.0
10,7,100,True,converged,0.7579879760742188,3.0,1.5425825721228656,0.50000512194585,0.0,True,converged,0.014350249999552034,2.0,1.0,1.5428627795799459,1.5425570398091801,0.5003444827613811,0.010595307716869218,0.0446036347225294,True,21.0,21.0
10,8,100,True,converged,0.7676510810852051,3.0,1.4620868770737343,0.500102061183364,0.0,True,converged,0.006430375004129019,1.0,1.0,1.4623676250087745,1.4620779853133246,0.5090302841145298,0.010744795045333195,0.039046042967018926,True,19.0,19.0
10,9,100,True,converged,1.481942892074585,6.0,1.9574777429346168,0.500000002151612,0.0,True,converged,0.03798799999640323,4.0,1.0,1.9588097149750132,1.9584186951626728,0.500004906600374,0.177187411861819,0.7384849101116225,False,30.0,30.0
10,10,100,True,converged,0.6869149208068848,3.0,1.2401974352453762,0.5000014549733599,0.0,True,converged,0.024443457994493656,3.0,1.0,1.2403456642821078,1.240099523198377,0.5000000774283188,0.006549212555996288,0.022976969627030108,True,12.0,12.0
10,11,100,True,converged,0.012430667877197266,0.0,1.3183628669703198,0.9911004370945663,0.0,True,converged,0.0021174169960431755,0.0,0.0,1.3184946768897605,1.318233672426529,0.9911032834708139,7.64832588127485e-05,0.00017962566854627456,True,20.0,20.0
10,12,100,True,converged,0.3712892532348633,2.0,2.0203197509448017,0.4999999999999996,0.0,True,converged,0.006612083998334128,1.0,1.0,2.0205220360100853,2.0201216094506265,0.5000124165212844,0.0002659379948946092,0.0009139983956962654,True,29.0,29.0
10,13,100,True,converged,1.7153732776641846,6.0,1.5233986051933956,0.500000001374785,0.0,True,converged,0.044019125001796056,4.0,1.0,1.5238324855331167,1.5235289504701897,0.5004720487299641,0.02359863096482587,0.08469934720332128,True,23.0,23.0
10,14,100,True,converged,0.6173281669616699,3.0,1.4900937789484354,0.5000000427179865,0.0,True,converged,0.006627000002481509,1.0,1.0,1.4905351179029953,1.4902400544060919,0.550339653490715,0.009123749461270605,0.033340121518739316,True,26.0,26.0
10,15,100,True,converged,0.012413263320922852,0.0,0.900422003198386,0.6725303065551861,0.0,True,converged,0.0021344169945223257,0.0,0.0,0.9005120273902663,0.9003337652687253,0.6725228827023633,6.32079860048877e-05,0.00012527618126596416,True,20.0,20.0
10,16,100,True,converged,0.918687105178833,3.0,1.0248554046859852,0.5000024368832438,0.0,True,converged,0.03699425000377232,4.0,1.0,1.0250205997548303,1.0248064840778472,0.5000285210338217,0.004336928400105199,0.01772120253281808,True,17.0,17.0
10,17,100,True,converged,0.3746919631958008,2.0,1.0557589653092474,0.5000152112975241,0.0,True,converged,0.0070490840007551014,1.0,1.0,1.055904803253915,1.055695634627808,0.5045554060544017,0.007430574829530628,0.026915830280805235,True,23.0,23.0
10,18,100,True,converged,0.012455224990844727,0.0,1.3554086185278829,0.7428681350706198,0.0,True,converged,0.002358457997615915,0.0,0.0,1.3555441322815636,1.3552757936414204,0.7428620821060277,7.755039683366168e-05,0.00017514293820025803,True,15.0,15.0
10,19,100,True,converged,1.5371370315551758,3.0,1.8167763696342814,0.5000260393618411,0.0,True,converged,0.006246666998777073,1.0,1.0,1.8171146950465864,1.8167517343233568,0.5028287120734073,0.0024680600166319105,0.008618199073072456,True,25.0,25.0
10,20,100,True,converged,0.012480020523071289,0.0,1.7679993110472814,0.5247038041363477,0.0,True,converged,0.0021512910025194287,0.0,0.0,1.7681760756184006,1.76782605384311,0.5247029759252071,8.857067384356263e-05,0.00017047599893434283,True,17.0,17.0
10,21,100,True,converged,0.35310983657836914,2.0,0.9548977399750992,0.4999999999999997,0.0,True,converged,0.006892999997944571,1.0,1.0,0.9550141085243286,0.9548248933638573,0.5021612488180163,0.0035724721675487402,0.012646668335695003,True,24.0,24.0
10,22,100,True,converged,1.3624060153961182,4.0,1.6539212844863354,0.5000000001320223,0.0,True,converged,0.02322016700054519,3.0,1.0,1.6543448621444965,1.6540150257049915,0.5024259089969715,0.010201851393099644,0.03160179791703954,True,19.0,19.0
10,23,100,True,converged,0.6875820159912109,3.0,1.2326247267793957,0.5000388004978936,0.0,True,converged,0.015684750003856607,2.0,1.0,1.2327623657742974,1.2325169037744208,0.5000201885082122,0.005286848459414399,0.01929962842389386,True,21.0,21.0
10,24,100,True,converged,0.5169661045074463,2.0,1.1817213875536579,0.5000516000647972,0.0,True,converged,0.006631833006395027,1.0,1.0,1.181868176270636,1.181634203868511,0.5069373819948665,0.004528268281563506,0.01640642155066981,True,21.0,21.0
10,25,100,True,converged,0.42910003662109375,2.0,2.052598969183826,0.5001784059620393,0.0,True,converged,0.006355708996125031,1.0,1.0,2.052847339555225,2.052440903772364,0.5063950834915099,0.006740836933811868,0.024524012328430867,True,28.0,28.0
10,26,100,True,converged,2.687784194946289,4.0,1.5465250152788763,0.5000000002833086,0.0,True,converged,0.013895000003685709,2.0,1.0,1.5468640238298237,1.5465567567622547,0.5054336315951133,0.002090719025619209,0.007316593203701766,True,19.0,19.0
10,27,100,True,converged,0.9855852127075195,3.0,1.5742838062427464,0.5000001695229317,0.0,True,converged,0.017624667001655325,2.0,1.0,1.574822754059392,1.574510967427484,0.5018299651566829,0.004702386802546859,0.01853137062847021,True,23.0,23.0
10,28,100,True,converged,0.6231598854064941,3.0,1.423018699774912,0.5000394706272641,0.0,True,converged,0.007042750003165565,1.0,1.0,1.4233525246828485,1.4230707155302864,0.5183660751681474,0.009070336947450333,0.03328285234485684,True,24.0,24.0
10,29,100,True,converged,0.012360811233520508,0.0,1.0583900603515615,0.5338096540090778,0.0,True,converged,0.0021474999957717955,0.0,0.0,1.0584958781897957,1.058286342153464,0.5338179092886324,6.852858735440814e-05,0.00020244078822446995,True,11.0,11.0
10,30,100,True,converged,0.5821812152862549,3.0,0.8465906204237332,0.5000005927222066,0.0,True,converged,0.0055946669963304885,1.0,1.0,0.8468134466202575,0.8466457492505299,0.514617697785021,0.011998723855663895,0.043973026462581694,True,18.0,18.0
10,31,100,True,converged,0.40323877334594727,2.0,1.121217455011363,0.5000731943222527,0.0,True,converged,0.007179209002060816,1.0,1.0,1.121361501392538,1.1211395051564013,0.5047327321603563,0.00171805812686531,0.006239281245355443,True,27.0,27.0
10,32,100,True,converged,0.012476205825805664,0.0,0.9257260497166228,1.2740524526318477,0.0,True,converged,0.0020524999999906868,0.0,0.0,0.9258186038070736,0.9256353320867005,1.2740422410108367,6.408998139289962e-05,0.0001827386024913789,True,9.0,9.0
10,33,100,True,converged,0.6881101131439209,3.0,0.8504400908982246,0.5000000002389648,0.0,True,converged,0.014180874997691717,2.0,1.0,0.8506469694183537,0.8504782334590677,0.5034187901100289,0.006609069249308505,0.02376009927900753,True,17.0,17.0
10,34,100,True,converged,1.9213087558746338,4.0,1.4827920539687967,0.5000000000753438,0.0,True,converged,0.02507412499835482,3.0,1.0,1.4833747912324238,1.483079154220461,0.5002053329596696,0.005683624246531749,0.021941702818360984,True,27.0,27.0
10,35,100,True,converged,1.5131027698516846,4.0,0.6029066553002744,0.5000014269006764,0.0,True,converged,0.053905458000372164,3.0,1.0,0.6034174179670674,0.6033332562728341,0.5000051916632501,0.01819352856849302,0.052372157315277904,True,20.0,20.0
10,36,100,True,converged,1.3737857341766357,3.0,0.9130670970653845,0.50011516463504,0.0,True,converged,0.014357207997818477,2.0,1.0,0.9131840777742792,0.9130017131278044,0.5001783256836689,0.0031320071457787723,0.010888539323693474,True,31.0,31.0
10,37,100,True,converged,0.8192138671875,3.0,0.5844091859015388,0.5000000364558781,0.0,True,converged,0.005640417002723552,1.0,1.0,0.5844931209246624,0.5843773828983507,0.5028397938316027,0.0018767372231578482,0.006839185287767121,True,15.0,15.0
10,38,100,True,converged,0.6366441249847412,2.0,1.8780706315136886,0.500000602214221,0.0,True,converged,0.016461958999570925,2.0,1.0,1.878270675886344,1.8778976429396792,0.5000856544691984,0.001231631299412499,0.004992391262672596,True,24.0,24.0
10,39,100,True,converged,0.6354308128356934,2.0,1.7031639948490387,0.5000022060524159,0.0,True,converged,0.04310129199438961,4.0,1.0,1.7035180773769445,1.7031770012194698,0.5001336009591192,0.014153170852856124,0.052327581005757594,True,32.0,32.0
10,40,100,True,converged,0.9251987934112549,3.0,1.2485473521019887,0.500196544959538,0.0,True,converged,0.007171792000008281,1.0,1.0,1.2486762328048333,1.2484281132821289,0.5002525382046201,0.0018252792873143459,0.006668954033857019,True,18.0,18.0
10,41,100,True,converged,0.7389481067657471,3.0,0.6781187987087972,0.500000002378252,0.0,True,converged,0.007155833001888823,1.0,1.0,0.6782185890423168,0.6780842958047306,0.5044409500115715,0.004736305481029443,0.017229719697512295,True,21.0,21.0
10,42,100,True,converged,0.7056679725646973,3.0,1.1173702601772897,0.500000006432343,0.0,True,converged,0.02396795799722895,3.0,1.0,1.1175893223130322,1.1173676473034322,0.500471329669075,0.011906424914366276,0.04719889240070744,True,12.0,12.0
10,43,100,True,converged,0.5485110282897949,2.0,1.6696582142389644,0.5000000000000003,0.0,True,converged,0.006400624995876569,1.0,1.0,1.6698265704247852,1.6694959407575805,0.5004311430136565,0.0007872238534845576,0.0028521951409081693,True,26.0,26.0
10,44,100,True,converged,0.7628731727600098,3.0,1.133246768869431,0.5000004850937803,0.0,True,converged,0.006568250006239396,1.0,1.0,1.1334559359993897,1.1332315570916403,0.5144100566521839,0.003276349608280439,0.01198363845253134,True,19.0,19.0
10,45,100,True,converged,0.48621320724487305,2.0,1.0440259321915533,0.5000214275367736,0.0,True,converged,0.007226959001854993,1.0,1.0,1.0441349146717414,1.043926649882499,0.5001698957644687,0.0019275312487237119,0.006820070273984252,True,30.0,30.0
10,46,100,True,converged,0.36243605613708496,2.0,1.2674354391179938,0.5000000000000003,0.0,True,converged,0.0071843749974505045,1.0,1.0,1.2675655880946075,1.2673143480708442,0.5004016713426804,0.0017879471656513724,0.006387439156816954,True,21.0,21.0
10,47,100,True,converged,0.01234889030456543,0.0,0.7091983502616122,0.7309246931620788,0.0,True,converged,0.002122917001543101,0.0,0.0,0.7092692559126714,0.709128851522217,0.7309267113616237,5.609611198644842e-05,0.00015614468293283524,True,13.0,13.0
10,48,100,True,converged,0.012460947036743164,0.0,1.2554667913530873,0.6041870975952904,0.0,True,converged,0.002206624994869344,0.0,0.0,1.255592312922887,1.2553437603853486,0.6041542698593914,7.463654338160539e-05,0.00016220755040837192,True,30.0,30.0
10,49,100,True,converged,0.7250800132751465,4.0,1.7609513414546225,0.5000103391036277,0.0,True,converged,0.006468040999607183,1.0,1.0,1.7611850613699382,1.7608361529618712,0.5025889506121369,0.009203871736594316,0.03376995737914774,True,14.0,14.0
12,0,100,True,converged,1.3400309085845947,2.0,1.8786605635031661,0.5001146467018351,0.0,True,converged,0.009973708998586517,1.0,1.0,1.8788566491765517,1.878484554169745,0.501135834107138,0.0030813274216481457,0.012271923155407238,True,32.0,32.0
12,1,100,True,converged,2.800055980682373,4.0,1.5057413703710973,0.5000000022869054,0.0,True,converged,0.03242362500168383,3.0,1.0,1.5061635593628697,1.5058647510438457,0.5000083934760681,0.01853664735539059,0.07504417188264001,True,31.0,31.0
12,2,100,True,converged,0.8462932109832764,2.0,0.8230980270737874,0.5000000000000002,0.0,True,converged,0.01082341700384859,1.0,1.0,0.823186431675553,0.8230234689605039,0.5052409995282949,0.0017663930702415589,0.007096214082141451,True,19.0,19.0
12,3,100,True,converged,6.362043142318726,4.0,1.172627030199786,0.5000000005170414,0.0,True,converged,0.039659665999352,3.0,1.0,1.1729979282901635,1.1727597343479856,0.5001560668684965,0.01350906873734623,0.04955172922643115,True,28.0,28.0
12,4,100,True,converged,2.7987570762634277,4.0,1.6709436005632825,0.5000008136309092,0.0,True,converged,0.008696667006006464,1.0,1.0,1.671229956746497,1.6708989330955257,0.5070808304333354,0.011320377775704066,0.04544707610251677,True,35.0,35.0
12,5,100,True,converged,2.2974629402160645,3.0,1.4093458989394134,0.5000308815596735,0.0,True,converged,0.033366332994773984,3.0,1.0,1.4095475065588963,1.4092681350369458,0.5004996228525745,0.0048024306917036925,0.016591947351794905,True,35.0,35.0
12,6,100,True,converged,5.69334602355957,6.0,1.7950963859140578,0.5000000000001373,0.0,True,converged,0.11568766700656852,6.0,1.0,1.7942002785497526,1.7938439229605851,0.5004200462280987,0.18989309704104004,0.6399202461694317,False,45.0,45.0
12,7,100,True,converged,1.8108680248260498,2.0,1.2251796720105155,0.500051426764084,0.0,True,converged,0.019644667001557536,2.0,1.0,1.2253330137282108,1.2250904202890593,0.501257602640645,0.004037100261092367,0.015469838876333379,True,19.0,19.0
12,8,100,True,converged,2.90734601020813,4.0,1.8475090203829454,0.5000000000014317,0.0,True,converged,0.05372191600326914,4.0,1.0,1.8478260303018212,1.8474590312699435,0.5004548578235701,0.009845794508178345,0.03726193468919499,True,41.0,41.0
12,9,100,True,converged,0.01475834846496582,0.0,1.4957876459212722,0.6205913856685649,0.0,True,converged,0.0028305000014370307,0.0,0.0,1.495937194770111,1.4956410644243523,0.6205856009913439,8.526664706175753e-05,0.00016863094350702285,True,30.0,30.0
12,10,100,True,converged,0.014929771423339844,0.0,1.305234804111252,0.8535058895979315,0.0,True,converged,0.003223333005735185,0.0,0.0,1.305365301486967,1.3051068960676602,0.8535062560962876,7.965050569666687e-05,0.00017745487011283024,True,21.0,21.0
12,11,100,True,converged,6.555743217468262,7.0,1.7745009283647113,0.4999999999999997,0.0,True,converged,0.2368736250064103,6.0,1.0,1.7900787607910789,1.788537135189796,0.5007688840892861,0.047517522397742866,0.19831151714876677,True,41.0,41.0
12,12,100,True,converged,3.378917932510376,4.0,1.6783565369000828,0.5000000004322056,0.0,True,converged,0.01872183300292818,2.0,1.0,1.6786433008835862,1.6783101719286126,0.5016890815205025,0.00845006265995464,0.03239147051581553,True,21.0,21.0
12,13,100,True,converged,0.014586925506591797,0.0,0.9285807168053484,1.2995856560251802,0.0,True,converged,0.0031755419986438937,0.0,0.0,0.9286735563054144,0.9284897194289148,1.2995980079213203,6.718217269254198e-05,0.00017712619046044564,True,28.0,28.0
12,14,100,True,converged,1.25156831741333,2.0,1.0743695033096965,0.5000100921563528,0.0,True,converged,0.018724624998867512,2.0,1.0,1.074522796518685,1.0743100247059052,0.505533617436768,0.00686599106620374,0.026881798382660884,True,45.0,45.0
12,15,100,True,converged,3.885429859161377,4.0,0.9780092865977201,0.5000000000341461,0.0,True,converged,0.019259207998402417,2.0,1.0,0.9782098021409067,0.9780151622695087,0.5009502892443128,0.0076169456104030675,0.027564510322269888,True,27.0,27.0
12,16,100,True,converged,2.34991717338562,3.0,1.0230741766737153,0.5000002268970614,0.0,True,converged,0.04336000000330387,3.0,1.0,1.023241668479387,1.0230374306508339,0.5000273341689633,0.00561652357080218,0.02170390666864148,True,32.0,32.0
12,17,100,True,converged,3.830782890319824,5.0,1.9008788621274353,0.4999999999999998,0.0,True,converged,0.09771683399594622,5.0,1.0,1.901343608213614,1.9009663139259279,0.5000164681297034,0.021690780633115248,0.08455199502640598,True,46.0,46.0
12,18,100,True,converged,1.3924129009246826,3.0,2.021000184969067,0.5000013874331513,0.0,True,converged,0.02101891599886585,2.0,1.0,2.0212159251752113,2.020815333587039,0.5009583762318299,0.003708529587603302,0.016969094871834123,True,39.0,39.0
12,19,100,True,converged,1.8274619579315186,3.0,2.087456193029593,0.4999999999999998,0.0,True,converged,0.03335929100285284,3.0,1.0,2.087820873822074,2.087407515200614,0.5039148468330723,0.006540759869723046,0.025183205664150513,True,41.0,41.0
12,20,100,True,converged,2.8712878227233887,5.0,1.5723131653040123,0.5000000001855784,0.0,True,converged,0.03417054099554662,3.0,1.0,1.5726185927851584,1.5723057143510457,0.5000002957182528,0.01792787995460863,0.07297352748920544,True,45.0,45.0
12,21,100,True,converged,2.562466859817505,4.0,1.6818431126856868,0.49999999999999883,0.0,True,converged,0.03225854199990863,3.0,1.0,1.6820322341981906,1.6816984583435135,0.5002375480086082,0.006337955474217651,0.02580225617844196,True,31.0,31.0
12,22,100,True,converged,4.858055114746094,5.0,1.6613191622567764,0.5000000113577476,0.0,True,converged,0.05293054200592451,4.0,1.0,1.6617298874775592,1.6613992289119066,0.5003306818121026,0.014390658645245866,0.04557605040732439,True,28.0,28.0
12,23,100,True,converged,4.738770008087158,5.0,1.9188576005042937,0.5000000001765282,0.0,False,max_contacts,50.931585167003504,30.0,6.0,145412.2607006039,232443.73580674003,0.25582916946423356,64.53634895092965,184.3468037256593,False,37.0,149.0
12,24,100,True,converged,3.884340286254883,3.0,1.1398630487847108,0.5000907083693905,0.0,True,converged,0.01036779100104468,1.0,1.0,1.1401386258271644,1.1399008576440075,0.5011612405739976,0.009582335706157814,0.03655397016934391,True,15.0,15.0
12,25,100,True,converged,2.468275785446167,3.0,1.5261035496419593,0.5000000000000001,0.0,True,converged,0.03384620799624827,3.0,1.0,1.5263028401814038,1.5259996515259286,0.5000019163260438,0.0034476260727419107,0.012029178360855146,True,34.0,34.0
12,26,100,True,converged,3.6393861770629883,3.0,1.7343904359060325,0.5000029031693258,0.0,True,converged,0.034362999998847954,3.0,1.0,1.7347051927941317,1.734361082318603,0.5012704096172395,0.006527915058444012,0.02579299834208665,True,48.0,48.0
12,27,100,True,converged,2.923475980758667,4.0,1.617225733640828,0.5000000000005966,0.0,True,converged,0.03425825000158511,3.0,1.0,1.6175793698035146,1.6172588078094163,0.5033692472907727,0.01470957678600892,0.03638305951235,True,40.0,40.0
12,28,100,True,converged,2.2202491760253906,3.0,1.3425011273575287,0.5,0.0,True,converged,0.019688624997797888,2.0,1.0,1.3427047032609367,1.3424380295330407,0.5020952777403764,0.00922696436474377,0.03413914726938282,True,37.0,37.0
12,29,100,True,converged,2.3215491771698,3.0,2.1072153056482246,0.49999999999999917,0.0,True,converged,0.03316104199620895,3.0,1.0,2.107485162304355,2.107067013239223,0.5014228092915246,0.007176852778149022,0.025357727536815682,True,41.0,41.0
12,30,100,True,converged,1.2727859020233154,2.0,0.7807998411988647,0.5000081327597222,0.0,True,converged,0.032221000001300126,3.0,1.0,0.7809319462270444,0.7807766934724851,0.5002808866433206,0.007289756189694055,0.02321524613789047,True,25.0,25.0
12,31,100,True,converged,7.569430112838745,6.0,1.591972608613697,0.5000000000114642,0.0,True,converged,0.08523454199894331,5.0,1.0,1.5923920597621404,1.5920717909852697,0.5006244975113384,0.014710742008423705,0.057216600395848416,True,35.0,35.0
12,32,100,True,converged,10.62118673324585,3.0,1.9159918732235612,0.5000007638683435,0.0,True,converged,0.03326008399744751,3.0,1.0,1.916357906868407,1.9159736000574918,0.5006406014116414,0.01180201515440537,0.04268006065261815,True,38.0,38.0
12,33,100,True,converged,6.29732608795166,5.0,0.9675023561479962,0.500000000000001,0.0,True,converged,0.06426670899963938,4.0,1.0,0.9679433851093154,0.967750379290907,0.5009984193606651,0.019074732702088065,0.062112181592657474,True,32.0,32.0
12,34,100,True,converged,3.7320520877838135,4.0,1.1459858693126297,0.5000000000000002,0.0,True,converged,0.052795916999457404,4.0,1.0,1.1461927447606812,1.1459653122712963,0.5003749601887818,0.007331101378282573,0.02117235516760377,True,30.0,30.0
12,35,100,True,converged,11.747631072998047,4.0,1.4723211276730674,0.5000000022667155,0.0,True,converged,0.4440494160007802,9.0,1.0,1.473330738277411,1.4730332710143808,0.5002814456509671,0.036225135740390546,0.12705065532581317,True,32.0,32.0
12,36,100,True,converged,0.014976024627685547,0.0,0.9105958042142226,0.6982433128331829,0.0,True,converged,0.0030982500029494986,0.0,0.0,0.9106868455827279,0.9105065692907794,0.6982395251734806,6.652839359361503e-05,0.00014612981807190958,True,31.0,31.0
12,37,100,True,converged,3.5655691623687744,4.0,1.580457686491643,0.5000008015215375,0.0,True,converged,0.019372333998035174,2.0,1.0,1.5809096962505644,1.5805962099714623,0.5011832870354707,0.008912420012740686,0.0355220511642788,True,34.0,34.0
12,38,100,True,converged,0.014955997467041016,0.0,1.2760817079933686,0.8759033315889634,0.0,True,converged,0.0031537499962723814,0.0,0.0,1.276209290642534,1.2759566568422513,0.8759020787190709,7.875596480883273e-05,0.00019757197770187737,True,22.0,22.0
12,39,100,True,converged,2.7252862453460693,4.0,0.7846030384883182,0.5000000000000004,0.0,True,converged,0.03313595899817301,3.0,1.0,0.784768500967542,0.7846127037751224,0.5003150984986156,0.008383186779853875,0.034309310042129185,True,30.0,30.0
12,40,100,True,converged,3.1419241428375244,4.0,1.260426949678957,0.5000000010540954,0.0,True,converged,0.0193720419993042,2.0,1.0,1.2607912989252108,1.260540166680439,0.5011444667174818,0.01137654448582261,0.0368778843350662,True,32.0,32.0
12,41,100,True,converged,8.104978799819946,7.0,1.6589748389658854,0.5000000001403249,0.0,True,converged,0.29665099999692757,8.0,1.0,1.660896555391474,1.6605612344286051,0.5000409608114952,0.034517627610811695,0.09328997309952493,True,34.0,34.0
12,42,100,True,converged,10.851208925247192,5.0,1.6659285430457202,0.5000000379910607,0.0,True,converged,0.5149108330006129,7.0,1.0,2.291826892170022,2.302952185592151,0.5000002066423435,0.5887389966133114,1.9888418642779624,False,37.0,41.0
12,43,100,True,converged,1.474377155303955,3.0,2.0428668525746123,0.5000000000000002,0.0,True,converged,0.03346691600017948,3.0,1.0,2.0431041188779218,2.0426994439596697,0.500155539985188,0.005889964774963563,0.021657785050021583,True,47.0,47.0
