dth,lam,offset,ok,J,regime
2.815910544658161,8.571428571428571,0,True,0.15411413188981254,0
2.815910544658161,8.571428571428571,-1,True,1.3442520528573898,arc
2.815910544658161,8.571428571428571,1,True,3.9444562194113373,arc
2.815910544658161,10.0,0,True,0.20426448181377843,0
2.815910544658161,10.0,-1,True,1.6673945576499851,arc
2.815910544658161,10.0,1,True,3.9930962170087065,arc
2.815910544658161,11.428571428571429,0,True,0.2630072339314017,0
2.815910544658161,11.428571428571429,-1,True,2.025405602093099,arc
2.815910544658161,11.428571428571429,1,True,4.09989316352101,arc
2.815910544658161,12.857142857142858,0,True,0.3303423882426825,0
2.815910544658161,12.857142857142858,-1,True,2.4178208228813403,arc
2.815910544658161,12.857142857142858,1,True,4.2646503304908,arc
2.815910544658161,14.285714285714286,0,True,0.40626994474762096,0
2.815910544658161,14.285714285714286,-1,True,2.8442461720265526,arc
2.815910544658161,14.285714285714286,1,True,4.484138208644136,arc
2.815910544658161,15.714285714285715,0,True,0.4907899034462167,0
2.815910544658161,15.714285714285715,-1,True,3.304532915193705,arc
2.815910544658161,15.714285714285715,1,True,4.757604556881251,1arcs+1pts
2.815910544658161,17.142857142857142,0,True,0.5839022643384698,0
2.815910544658161,17.142857142857142,-1,True,3.798664958893889,arc
2.815910544658161,17.142857142857142,1,True,5.083683685042198,1arcs+1pts
2.815910544658161,18.571428571428573,0,True,0.6856070274243808,0
2.815910544658161,18.571428571428573,-1,True,4.326710867610988,arc
2.815910544658161,18.571428571428573,1,True,5.463258257720559,1arcs+1pts
2.815910544658161,20.0,0,True,0.7959041927039491,0
2.815910544658161,20.0,-1,True,4.888375694390113,arc
2.815910544658161,20.0,1,True,5.893179624408676,ambiguous:point+ambiguous
3.329092653589793,0.0,0,True,0.16305617691874733,arc
3.329092653589793,0.0,-1,True,0.11265470498378266,arc
3.329092653589793,0.0,1,True,6.156105790413741,arc
3.329092653589793,1.4285714285714286,0,True,0.10973841119634886,arc
3.329092653589793,1.4285714285714286,-1,True,0.1898986824145877,arc
3.329092653589793,1.4285714285714286,1,True,5.755939236716222,arc
3.329092653589793,2.857142857142857,0,True,0.0894169114260127,arc
3.329092653589793,2.857142857142857,-1,True,0.30383185727317596,arc
3.329092653589793,2.857142857142857,1,True,5.432530677002125,arc
3.329092653589793,4.285714285714286,0,True,0.09572195321221115,arc
3.329092653589793,4.285714285714286,-1,True,0.45487672524376976,arc
3.329092653589793,4.285714285714286,1,True,5.18420846381246,arc
3.329092653589793,5.714285714285714,0,True,0.1203672018974455,1
3.329092653589793,5.714285714285714,-1,True,0.6422883470954157,arc
3.329092653589793,5.714285714285714,1,True,5.010473542128544,arc
3.329092653589793,7.142857142857143,0,True,0.15717830780871397,1
3.329092653589793,7.142857142857143,-1,True,0.8650927457504713,arc
3.329092653589793,7.142857142857143,1,True,4.907655742768627,arc
3.329092653589793,8.571428571428571,0,True,0.20427067387832673,1
3.329092653589793,8.571428571428571,-1,True,1.1221031252623317,arc
3.329092653589793,8.571428571428571,1,True,4.873338466954911,arc
3.329092653589793,10.0,0,True,0.2610087189483504,1
3.329092653589793,10.0,-1,True,1.4126034160644414,arc
3.329092653589793,10.0,1,True,4.904735167255227,arc
3.329092653589793,11.428571428571429,0,True,0.32662848494420604,0
3.329092653589793,11.428571428571429,-1,True,1.7364646966336048,arc
3.329092653589793,11.428571428571429,1,True,4.998672549392211,arc
3.329092653589793,12.857142857142858,0,True,0.4005533516496451,0
3.329092653589793,12.857142857142858,-1,True,2.0931295694188234,arc
3.329092653589793,12.857142857142858,1,True,5.153465743309162,arc
3.329092653589793,14.285714285714286,0,True,0.4827845640217378,0
3.329092653589793,14.285714285714286,-1,True,2.4826870034870545,arc
3.329092653589793,14.285714285714286,1,True,5.368013181819816,arc
3.329092653589793,15.714285714285715,0,True,0.5733221220604844,0
3.329092653589793,15.714285714285715,-1,True,2.9049993829076763,arc
3.329092653589793,15.714285714285715,1,True,5.639525126694023,arc
3.329092653589793,17.142857142857142,0,True,0.6721660257658844,0
3.329092653589793,17.142857142857142,-1,True,3.3597602270747062,arc
3.329092653589793,17.142857142857142,1,True,5.967565379773524,1arcs+1pts
3.329092653589793,18.571428571428573,0,True,0.7793162751379383,0
3.329092653589793,18.571428571428573,-1,True,3.8474320757365437,arc
3.329092653589793,18.571428571428573,1,True,6.351906882592202,1arcs+1pts
3.329092653589793,20.0,0,True,0.8947728701766455,0
3.329092653589793,20.0,-1,True,4.3678721629672905,arc
3.329092653589793,20.0,1,True,6.789202169136447,1arcs+1pts
3.8422747625214253,0.0,0,True,0.257302556856599,arc
3.8422747625214253,0.0,-1,True,0.06381198735931426,arc
3.8422747625214253,0.0,1,True,7.4465353013778355,arc
3.8422747625214253,1.4285714285714286,0,True,0.18744342718107318,arc
3.8422747625214253,1.4285714285714286,-1,True,0.12484232835806718,arc
3.8422747625214253,1.4285714285714286,1,True,7.004362610398271,arc
3.8422747625214253,2.857142857142857,0,True,0.15454516012696562,arc
3.8422747625214253,2.857142857142857,-1,True,0.2198251488781664,arc
3.8422747625214253,2.857142857142857,1,True,6.642161895616942,arc
3.8422747625214253,4.285714285714286,0,True,0.15358274021366006,arc
