r0x,r0y,rTx,rTy,v0x,v0y,vTx,vTy,method,side_gap,K_used,cost,winding,min_distance,eps_scale,strict,regime_scp,width_slopes,dual_shares,dua_res,osqp_status,flag,id
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.03997779627916617,1.1993338883749851,solved,0.18430298361845687,200,0.09377928524902036,-1,0.9997160137198972,1.0,True,1,0.46,0.19,1.417243765777787e-05,solved,,L2_00070
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.02665186418611078,0.7995559255833233,solved,0.16427866352280146,200,0.09971486280037639,-1,0.9996728557741308,1.0,True,1,0.45,0.16,1.7601259285464352e-05,solved,,L2_00071
1.5,0.0,-1.5,0.05,-0.0,-2.8,0.01332593209305539,0.39977796279166167,solved,0.14431477145274252,200,0.10677583207237447,-1,0.9995802020116942,1.0,True,1,0.44,0.14,1.9844421333570228e-05,solved,,L2_00072
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.0,-0.0,solved,0.12437651752704951,200,0.1149744631884386,-1,0.9996475058469241,1.0,True,1,0.43,0.13,1.9647048537719447e-05,solved,,L2_00073
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.013325932093055404,-0.3997779627916621,solved,0.1045723049333395,200,0.12426940403807427,-1,0.999656819661419,1.0,True,1,0.40,0.12,0.00014315075535330105,solved,,L2_00074
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.026651864186110808,-0.7995559255833242,solved,0.08492242406753034,200,0.1346471502049861,-1,0.9996262907019756,1.0,True,1,0.38,0.10,1.9357094081184423e-05,solved,,L2_00075
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.039977796279166186,-1.1993338883749856,solved,0.06534819449514703,200,0.14613716551810707,-1,0.9998705762466247,1.0,True,1,0.35,0.13,1.2324474238711858e-05,solved,,L2_00076
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.05330372837222159,-1.5991118511666476,solved,0.04605532914498381,200,0.158644674766878,-1,0.9998350487649404,1.0,True,arc,0.34,0.10,7.74121929980609e-06,solved,,L2_00077
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.06662966046527696,-1.998889813958309,solved,0.026997095252946912,200,0.17219493882938045,-1,0.9998115803286536,1.0,True,arc,0.32,0.08,1.120942777824152e-05,solved,,L2_00078
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.07995559255833237,-2.398667776749971,solved,0.008105939342436391,200,0.1867950240041476,-1,0.9999412440876858,1.0,True,arc,0.30,0.09,1.4597277571692935e-05,solved,,L2_00079
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.09328152465138777,-2.7984457395416333,solved,0.01048454794873499,200,0.1919070669834314,0,0.9999550679133453,1.0,True,arc,0.32,0.11,1.1918807112376584e-06,solved,,L2_00080
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.10660745674444315,-3.1982237023332942,solved,0.028856338689014244,200,0.19011563568533918,0,0.9998985434035282,1.0,True,1,0.35,0.15,1.6145267746361935e-05,solved,,L2_00081
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.11993338883749854,-3.5980016651249564,solved,0.04701160803391691,200,0.18954543784657663,0,0.9998785810747401,1.0,True,1,0.39,0.18,3.942261802768188e-05,solved,,L2_00082
1.5,0.0,-1.5,0.05,-0.0,-2.8,-0.13325932093055393,-3.997779627916618,solved,0.06497757396887743,200,0.19013953958953772,0,0.9995989473561963,1.0,True,1,0.42,0.13,1.201888731350298e-05,solved,,L2_00083
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.13325932093055393,3.997779627916618,solved,0.30293867211116177,200,0.08533658938884317,-1,0.9996507552905279,1.0,True,1,0.51,0.25,1.7250243769867653e-05,solved,,L2_00084
1.5,0.0,-1.5,0.05,-0.0,-2.4,0.11993338883749853,3.598001665124956,solved,0.2834990722541747,200,0.0833693733568496,-1,0.9995898523537665,1.0,True,1,0.49,0.22,1.3253966099802117e-05,solved,,L2_00085
