N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_min_dist,position_rmse,max_position_deviation
6,2,100,True,converged,0.1588420867919922,3.0,1.0000258846952395,0.49999999999999967,0.0,True,converged,0.006514917011372745,2.0,1.0,1.0200644909253371,0.5000035046665736,0.0543067946175119,0.12664421634856327
6,3,100,True,converged,0.17135930061340332,3.0,0.9380641024725416,0.5001494968065845,0.0,True,converged,0.002779125003144145,1.0,1.0,0.9567673621096395,0.5000213854412286,0.05159413115237579,0.11269614939902238
6,4,100,True,converged,0.007757663726806641,0.0,0.6699546746179826,0.9324295448506686,0.0,True,converged,0.000724624958820641,0.0,0.0,0.6832827019354212,0.9323902595063426,0.041202290301911804,0.07168251848632454
6,5,100,True,converged,0.007749080657958984,0.0,0.7509056365265587,0.8173264311631478,0.0,True,converged,0.0007377909496426582,0.0,0.0,0.765844096120339,0.8156954239445492,0.043620569265311195,0.09953950858933094
6,6,100,True,converged,0.007682085037231445,0.0,1.6254934278327002,0.6388063420112118,0.0,True,converged,0.0007582500111311674,0.0,0.0,1.657830870395998,0.6387421873552173,0.06417875024331693,0.12072233247714712
6,7,100,True,converged,0.007772922515869141,0.0,1.2730668320072391,0.7326609373059867,0.0,True,converged,0.0007467500399798155,0.0,0.0,1.298393126690671,0.7304233680655554,0.056796849800053305,0.12493457722094489
6,8,100,True,converged,0.007728099822998047,0.0,1.1366578391662516,1.283638596150922,0.0,True,converged,0.0008569170022383332,0.0,0.0,1.1592704237259863,1.28354837804038,0.053667766626443264,0.12894165577155278
6,9,100,True,converged,0.1640770435333252,3.0,0.9292645366994567,0.5000182286820299,0.0,True,converged,0.005565208033658564,2.0,1.0,0.9477840506742968,0.5000018486379235,0.050056821651755526,0.11656857400940963
6,10,100,True,converged,0.16576290130615234,3.0,1.0404219796750809,0.5000059468334267,0.0,True,converged,0.0030921660363674164,1.0,1.0,1.0611993803501378,0.5000095316039607,0.053948688488568194,0.1281238221933861
6,11,100,True,converged,0.007612705230712891,0.0,1.0536086591343128,1.01739146518414,0.0,True,converged,0.0008095420198515058,0.0,0.0,1.0745690696260217,1.017261379642127,0.051669982263400256,0.10256332865954577
6,12,100,True,converged,0.007934093475341797,0.0,0.9595905882664297,0.5215851288965282,0.0,True,converged,0.000824208022095263,0.0,0.0,0.9786806104104873,0.5185603114941725,0.04931075325353154,0.1270803949449188
6,13,100,True,converged,0.007995128631591797,0.0,1.711208370590291,0.8796814497836353,0.0,True,converged,0.0008014999330043793,0.0,0.0,1.7452510197024296,0.8761261614218345,0.0658491380976077,0.13808547354636797
6,14,100,True,converged,0.007843255996704102,0.0,1.04430748692728,0.5611221005959383,0.0,True,converged,0.000834041042253375,0.0,0.0,1.065082860606864,0.5598571917218732,0.05144140746857338,0.11438925895413722
6,15,100,True,converged,0.00798487663269043,0.0,0.4191571991010212,1.4731919539260934,0.0,True,converged,0.0007739580469205976,0.0,0.0,0.42749588052466386,1.4731918052515598,0.03259020645450024,0.05798206719882302
6,16,100,True,converged,0.007909059524536133,0.0,1.1076073591883355,0.5228789912888169,0.0,True,converged,0.0008409169968217611,0.0,0.0,1.1296420157099516,0.517742828879312,0.05297751256540295,0.10819675453337826
6,17,100,True,converged,0.007882118225097656,0.0,1.166204135853401,0.7005726972579831,0.0,True,converged,0.0007575000636279583,0.0,0.0,1.1894045121911399,0.7004157625487776,0.05436081202770574,0.1257077876589332
6,18,100,True,converged,1.5981440544128418,6.0,1.0440554744147559,0.5000000000009531,0.0,True,converged,0.012165874941274524,3.0,1.0,1.0651225544404381,0.5000002977367373,0.05663428375613575,0.14455302311484497
6,19,100,True,converged,0.11018705368041992,2.0,1.5888942374126804,0.49999999999999983,0.0,True,converged,0.006635374971665442,2.0,1.0,1.6205546694114856,0.500034412036632,0.06528219643866906,0.13252420968781536
6,20,100,True,converged,0.007634878158569336,0.0,0.7116653236544083,0.8074260866657994,0.0,True,converged,0.0007287909975275397,0.0,0.0,0.7258231394498551,0.8065062087411472,0.04246553006088125,0.08306588918713964
6,21,100,True,converged,0.0075342655181884766,0.0,0.9861404393047268,0.6224123023798707,0.0,True,converged,0.0007820830214768648,0.0,0.0,1.0057586421650608,0.6216690265228274,0.04998826127889557,0.11195437236231126
6,22,100,True,converged,0.00768589973449707,0.0,2.036732299212516,0.5931953243590854,0.0,True,converged,0.0007562920218333602,0.0,0.0,2.0772508965903063,0.5793558411903541,0.0718398839610926,0.13228715818992015
6,23,100,True,converged,0.16925907135009766,3.0,0.9594128754480991,0.5000077397463358,0.0,True,converged,0.008063374902121723,2.0,1.0,0.9785835611376705,0.5000177187060404,0.05247669358813151,0.10838312079698997
6,24,100,True,converged,0.48008298873901367,3.0,1.5083501201309846,0.5000009986934885,0.0,True,converged,0.013187334057874978,3.0,1.0,1.5382484251994617,0.5000037261769678,0.07401539140539153,0.15666443411823244
6,25,100,True,converged,0.007966041564941406,0.0,0.5979937290191721,0.7589651742225295,0.0,True,converged,0.0008227090584114194,0.0,0.0,0.6098901707606517,0.7587665776132047,0.038926643855328034,0.0911104252864623
6,26,100,True,converged,0.007950782775878906,0.0,0.7475041765149119,1.1966284142424533,0.0,True,converged,0.0008018329972401261,0.0,0.0,0.7623749677220505,1.1965862085832322,0.043521660679100786,0.11054659291572894
