N,seed,K,prio_scp_success,prio_scp_reason,prio_scp_time,prio_scp_iterations_total,prio_scp_iterations_per_rank,prio_scp_time_per_rank,prio_scp_rank_reasons,prio_scp_cost,prio_scp_min_dist,prio_sci_success,prio_sci_reason,prio_sci_time,prio_sci_contacts,prio_sci_contacts_per_rank,prio_sci_time_per_rank,prio_sci_cost,prio_sci_cost_continuous,prio_sci_min_dist,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_prio_scp,n_crossings_prio_sci
16,13,200,True,converged,10.262723624997307,27,"[0, 1, 4, 1, 3, 3, 3, 1, 3, 2, 1, 1, 1, 1, 1, 1]","[0.017779292014893144, 0.045710875012446195, 2.1080701659666374, 0.0761658750125207, 2.8280571249779314, 0.8689872919931076, 0.9618822920019738, 0.13632074999623, 0.8948283749632537, 0.9675366659648716, 0.17921045800903812, 0.19459316600114107, 0.20926287496695295, 0.22168320801574737, 0.2438397909863852, 0.25647762499284]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.5935221042104577,0.5000020096310848,True,converged,0.28350579197285697,6,"[0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[2.1709012798964977e-05, 0.0008785829995758832, 0.00534008297836408, 0.002617624995764345, 0.007618542003910989, 0.0095981250051409, 0.010796834016218781, 0.005982665985357016, 0.014289374987129122, 0.016023458971176296, 0.008767499995883554, 0.009560582984704524, 0.010476124996785074, 0.01115633302833885, 0.012095999962184578, 0.012976417026948184]",1.772931744560746,1.7562758608865785,0.5000243601822153,0.6354294066432662,2.9150627075885835,False,56.0,58.0
16,14,200,True,converged,2.3444972920115106,15,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.018272624991368502, 0.04654499999014661, 0.06229700002586469, 0.07643199997255579, 0.09099308302393183, 0.10578920901753008, 0.1214542500092648, 0.13606683304533362, 0.14906945801340044, 0.16443645796971396, 0.1813242919743061, 0.1967821249854751, 0.2118665419984609, 0.2289716670056805, 0.24391145800473168, 0.25902320799650624]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.0417937590743918,0.5562235862653082,True,converged,0.2456084580044262,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.008303999900818e-05, 0.0008657079888507724, 0.0017601250438019633, 0.0026163749862462282, 0.003482041007373482, 0.004293958016205579, 0.00512366701150313, 0.006093833013437688, 0.00688854098552838, 0.007766583992633969, 0.008634541009087116, 0.009498874947894365, 0.010422417020890862, 0.011206541967112571, 0.012159665988292545, 0.01303037500474602]",1.0517384859973806,1.0417698019391735,0.5553952345103417,0.038364625537316926,0.09484954549897043,True,32.0,32.0
16,15,200,True,converged,9.518537500000093,27,"[0, 1, 1, 4, 4, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]","[0.01852083404082805, 0.046640000015031546, 0.0622523749480024, 2.5378518330398947, 1.055981250014156, 1.08112175000133, 0.5789582920260727, 0.49441774998558685, 0.5726887080236338, 0.48107429197989404, 1.4167977920151316, 0.19263483298709616, 0.2064311660360545, 0.22636199998669326, 0.239961665996816, 0.25531191704794765]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.4664866626297266,0.49954361171450806,True,converged,0.29389170894864947,8,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[1.6707985196262598e-05, 0.0008739579934626818, 0.0017360830097459257, 0.006154208036605269, 0.007612875022459775, 0.00902054097969085, 0.010933916957583278, 0.012875457992777228, 0.014492166985291988, 0.015926499967463315, 0.017589707975275815, 0.009444166964385659, 0.010170417022891343, 0.011072207998950034, 0.011990291997790337, 0.0128387919976376]",1.8168291328340829,1.7984438098724627,0.5000002488942682,0.9102840591993274,5.56590648884583,True,52.0,52.0
16,16,200,True,converged,6.525465207989328,22,"[0, 1, 4, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]","[0.01839666598243639, 0.046442125050816685, 1.85307512502186, 0.6120197090203874, 0.44996420794632286, 0.10603525000624359, 0.12113549996865913, 0.1338147500064224, 0.14836612500948831, 0.16316154197556898, 0.1779785419930704, 0.19367095903726295, 0.20810745802009478, 0.22553945798426867, 1.760091083997395, 0.25559187500039116]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.7581724420439309,0.5000000000000002,True,converged,0.2863392080180347,5,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0]","[1.491600414738059e-05, 0.0008825419936329126, 0.0046725409920327365, 0.005749916948843747, 0.007830167014617473, 0.0043619589996524155, 0.005165749986190349, 0.006028624949976802, 0.006924875022377819, 0.007782042026519775, 0.008644457964692265, 0.009380458970554173, 0.01023045799229294, 0.01120937499217689, 0.03788766701472923, 0.012907791999168694]",2.594636815953456,2.5679216370949183,0.5004610824591992,1.403954830837184,8.370003411000901,False,61.0,63.0
16,17,200,True,converged,3.8162945000221953,22,"[0, 3, 1, 3, 3, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.0181502919876948, 0.16773062496213242, 0.0619312499766238, 0.3584122500033118, 0.9010943329776637, 0.10482733300887048, 0.4057680409750901, 0.1344249160028994, 0.14734704204602167, 0.16302108397940174, 0.17906945798313245, 0.19319391704630107, 0.20709804201032966, 0.22559562500100583, 0.2389635419822298, 0.2576319160289131]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.1413561297117447,0.5,True,converged,0.2613714170292951,5,"[0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6417005099356174e-05, 0.0024537499994039536, 0.0017481250106357038, 0.005598000017926097, 0.012730916030704975, 0.004293709003832191, 0.010722916049417108, 0.0060341659700497985, 0.00687379197916016, 0.007735040970146656, 0.008480750024318695, 0.009458791988436133, 0.01047579204896465, 0.011149917030707002, 0.011864291038364172, 0.012822958000469953]",1.3397821810452204,1.3268009358510067,0.5000061251082781,0.547266184987059,3.7552993055804853,False,44.0,48.0
16,18,200,True,converged,5.416460916982032,19,"[0, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.018461958970874548, 1.49790233297972, 0.06205295800464228, 1.7202944579767063, 0.09132641699397936, 0.10641649999888614, 0.12045862496597692, 0.1334150840411894, 0.1490009159897454, 0.16350129200145602, 0.1781062499503605, 0.19278866599779576, 0.20795004098908976, 0.2255301249679178, 0.2401495419908315, 0.25655537500279024]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.8222474746690251,0.5000042776993758,True,converged,0.25668541697086766,2,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.6749952919781208e-05, 0.002613291027955711, 0.0017383749946020544, 0.005648499995004386, 0.003442084009293467, 0.004304917005356401, 0.005124874995090067, 0.005970042024273425, 0.006832582992501557, 0.007768834009766579, 0.008584833005443215, 0.00941329199122265, 0.010249916987959296, 0.011137375026009977, 0.012024625029880553, 0.013044667022768408]",1.8417526860016598,1.8241769227247144,0.5003435202374683,0.0797772564931261,0.3344344096742766,True,44.0,44.0
16,19,200,False,rank_max_iterations,81.39130949997343,46,"[0, 5, 4, 1, 3, 5, 20, 0, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01808666600845754, 0.2695830409647897, 1.9165362500352785, 0.07613137498265132, 5.34910245804349, 1.0808487079921179, 65.31721945799654, 5.703247333003674, 0.14859954098938033, 0.16298145800828934, 0.17880537500604987, 0.19127962499624118, 0.20616324996808544, 0.22767787502380088, 0.2387737500248477, 0.25522674998501316]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""max_iterations"", ""osqp_failed"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",2.1557289033966316,0.06347473274776569,True,converged,0.28238400002010167,7,"[0, 1, 1, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[1.7084006685763597e-05, 0.0026509169838391244, 0.0041055420297198, 0.0025838749716058373, 0.007509749964810908, 0.01612683304119855, 0.01114750001579523, 0.006126833031885326, 0.006951125047635287, 0.0077201249659992754, 0.008621707966085523, 0.009496250015217811, 0.010337040992453694, 0.011124624987132847, 0.02448629098944366, 0.01289241702761501]",6.277618384767174,6.226855227704961,0.4990911015698654,,,,,
16,20,200,False,rank_osqp_failed,9.864629250019789,19,"[0, 0, 4, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01842262496938929, 2.493330832978245, 1.7672694170032628, 0.07639162498526275, 3.259649084007833, 0.32570470799691975, 0.1204119169851765, 0.13443350000306964, 0.1491217080038041, 0.16333545901579782, 0.17857833299785852, 0.1931773749529384, 0.20833345904247835, 0.22703887498937547, 0.24023116700118408, 0.2562703749863431]","[""converged"", ""osqp_failed"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.276319695518294,0.03759806603131662,True,converged,0.2694481249782257,5,"[0, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.654098741710186e-05, 0.0026619579875841737, 0.00831437500892207, 0.0025726250023581088, 0.007240041974000633, 0.009263790969271213, 0.005125249968841672, 0.005993207974825054, 0.006893375015351921, 0.0077397499699145555, 0.00849624996772036, 0.009362708020489663, 0.010226917045656592, 0.011049166030716151, 0.012044458009768277, 0.012883374991361052]",1.4668533854633259,1.4533682347879033,0.5000156671460705,,,,,
16,21,200,True,converged,6.525675542012323,22,"[0, 5, 1, 2, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[0.020060874987393618, 1.317024375020992, 0.06187937501817942, 1.145014582958538, 0.09045770898228511, 1.604123042023275, 0.11974720901343971, 0.49502887501148507, 0.14812645799247548, 0.16342633398016915, 0.17886004102183506, 0.19369920797180384, 0.2081171669997275, 0.22756000002846122, 0.24203204200603068, 0.2600318330223672]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.6097036315057178,0.5000014185337958,True,converged,0.2749584580305964,6,"[0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0]","[1.491699367761612e-05, 0.0022362080053426325, 0.0018137499573640525, 0.005892165994737297, 0.0034747080062516034, 0.009420291986316442, 0.005115208972711116, 0.012603625014889985, 0.02334387501468882, 0.007761583023238927, 0.008461875026114285, 0.00931137497536838, 0.01025441597448662, 0.011168416996952146, 0.012122667045332491, 0.012706666951999068]",1.855593879275843,1.8393342762370424,0.5000314072455767,0.3279815860142206,1.8100144383573515,True,60.0,60.0
16,22,200,True,converged,3.6105161660234444,22,"[0, 4, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01866262499243021, 0.2357930410071276, 0.06277654197765514, 0.2832903749658726, 0.6594364999909885, 0.40800295904045925, 0.12336341699119657, 0.13674749998608604, 0.15269183303462341, 0.16620120900915936, 0.1786496660206467, 0.1943902499624528, 0.20885425002779812, 0.2277000420144759, 0.2427410000236705, 0.2590759160229936]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.9492316293580023,0.5000000913535841,True,converged,0.2546087499940768,3,"[0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.912500010803342e-05, 0.0029124169959686697, 0.0017351250280626118, 0.005741125030908734, 0.00753866700688377, 0.00426700001116842, 0.0051637080032378435, 0.006117624987382442, 0.006898209045175463, 0.00781770801404491, 0.008453166985418648, 0.009262625011615455, 0.010097040969412774, 0.011094832967501134, 0.012159916979726404, 0.0126772919902578]",2.147332050223476,2.1271494206704187,0.5016553212882885,0.6778706197469626,3.394628700481479,False,62.0,62.0
16,23,200,True,converged,7.303835834027268,20,"[0, 4, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.018550583044998348, 4.485836291976739, 0.06207141699269414, 0.2267986250226386, 0.4123543750029057, 0.10610229201847687, 0.12716733297565952, 0.14096566702937707, 0.15597408299800009, 0.17107520898571238, 0.18730708298971877, 0.2060931660234928, 0.21029479202115908, 0.22751362499548122, 0.2423944579786621, 0.2722521669929847]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.5158560615643855,0.5000000000000041,True,converged,0.2454248329740949,2,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.395804040133953e-05, 0.002466459001880139, 0.0017197499983012676, 0.005541375023312867, 0.003425957984291017, 0.004278582986444235, 0.005120041023474187, 0.006015208025928587, 0.006772499997168779, 0.0076619170140475035, 0.008474959002342075, 0.009330625005532056, 0.010328833013772964, 0.011164458002895117, 0.011806875001639128, 0.012754417024552822]",1.5359761093835993,1.520653918681834,0.5000067037122622,0.09940369504057464,0.49075570775075034,True,60.0,60.0
16,24,200,False,rank_osqp_failed,9.403224166948348,23,"[0, 4, 3, 1, 0, 1, 3, 2, 1, 1, 2, 1, 1, 1, 1, 1]","[0.018639041983988136, 0.2105895829736255, 0.6226626670104451, 0.07593316701240838, 4.249791541020386, 0.10935820802114904, 1.415408875036519, 0.34114858304383233, 0.15750700002536178, 0.1703428749460727, 0.7936255829990841, 0.20354370900895447, 0.2109441669890657, 0.23973154195118695, 0.2505793340387754, 0.2678538329782896]","[""converged"", ""converged"", ""converged"", ""converged"", ""osqp_failed"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.744466614484069,0.07717921470510256,True,converged,0.33569949999218807,10,"[0, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 3, 0, 0, 0, 0]","[1.6250007320195436e-05, 0.003640499955508858, 0.005604999954812229, 0.0035344590432941914, 0.0076689159614034, 0.004426875035278499, 0.011083291959948838, 0.02124741702573374, 0.007164834009017795, 0.007898000010754913, 0.017919166013598442, 0.043696625041775405, 0.010562584036961198, 0.011701625015120953, 0.012576459033880383, 0.013545750000048429]",3.268354522410527,3.229123841362297,0.5002296062728276,,,,,
16,25,200,True,converged,5.168498416955117,19,"[0, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01908691698918119, 2.6848956660251133, 0.06430683296639472, 0.19885254197288305, 0.09361008403357118, 0.10831245797453448, 0.12345508299767971, 0.14069912501145154, 0.1548030409612693, 0.17014816601295024, 0.1861286250059493, 0.20237291703233495, 0.2172293330077082, 0.24058558297110721, 0.2477367499959655, 0.2646767920232378]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",2.4930114781311725,0.4999999999999978,True,converged,0.2893883339711465,4,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]","[1.7708982340991497e-05, 0.004137042036745697, 0.002539167006034404, 0.005833458970300853, 0.003482458007056266, 0.004380500002298504, 0.0052813339862041175, 0.006234375003259629, 0.00724895898019895, 0.00815870804945007, 0.029649832984432578, 0.009955290996003896, 0.01075445901369676, 0.011191291036084294, 0.012499290984123945, 0.013485874980688095]",3.1384657113917154,3.103132614612068,0.5000124836734178,1.1640747247015868,5.957402104276761,False,65.0,65.0
16,26,200,True,converged,6.400862250011414,27,"[0, 2, 3, 8, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1]","[0.01898558298125863, 0.3931816659751348, 0.2758963329833932, 1.3127631249953993, 0.09308808296918869, 1.5838082080008462, 0.12522024998907, 0.1382394579704851, 0.15670950000640005, 0.8880340420291759, 0.18610087502747774, 0.20139816601295024, 0.21576191700296476, 0.2345896659535356, 0.2561129580135457, 0.2698284999933094]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",2.2510576965602556,0.5000000000000002,True,converged,0.30724041699431837,9,"[0, 1, 1, 0, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 0, 1]","[2.358300844207406e-05, 0.0024164170026779175, 0.004170041996985674, 0.0025995830073952675, 0.007524250017013401, 0.009215291996952146, 0.011228416988160461, 0.01265225000679493, 0.0069347500102594495, 0.02532887499546632, 0.008884041977580637, 0.009329000022262335, 0.0101850830251351, 0.011628540989477187, 0.012668333016335964, 0.02852054196409881]",4.295739565991041,4.24755923694797,0.5000256530261626,2.1394058700442318,11.347486158562031,False,57.0,65.0
16,27,200,True,converged,3.0284067079774104,20,"[0, 3, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01903683302225545, 0.27426645800005645, 0.0646438340190798, 0.4645279999822378, 0.09046791703440249, 0.10867658298229799, 0.1244222919922322, 0.1398336670245044, 0.1546132499934174, 0.1712147499783896, 0.18224275001557544, 0.20605462498497218, 0.21676791703794152, 0.23870595800690353, 0.2525467500090599, 0.26835804199799895]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.7993729156065525,0.5000000794030564,True,converged,0.25470279197907075,2,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.041697734966874e-05, 0.00240845896769315, 0.001852917019277811, 0.006805334007367492, 0.0034439999726600945, 0.004323084023781121, 0.005300624994561076, 0.006371999974362552, 0.0069643749739043415, 0.007689166988711804, 0.009090540988836437, 0.009296042029745877, 0.010505207988899201, 0.01116658397950232, 0.012173082970548421, 0.013238958024885505]",1.8456396295033297,1.8284549558747034,0.5024633038506775,0.21979552912287648,1.2926546419745537,True,66.0,66.0
16,28,200,True,converged,2.8918722499511205,19,"[0, 3, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01921558298636228, 0.15210737503366545, 0.18686266598524526, 0.0787389999604784, 0.346215125056915, 0.10977300000377, 0.12465104198781773, 0.14072025002678856, 0.15275245800148696, 0.166719084023498, 0.18580474995542318, 0.2024297080351971, 0.21560633298940957, 0.23769137501949444, 0.2524850000045262, 0.26651200000196695]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.228590812462678,0.5000000000000001,True,converged,0.2576511660008691,3,"[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2.0584033336490393e-05, 0.0022892500273883343, 0.0044238329865038395, 0.0027649159892462194, 0.007727457967121154, 0.004302249988541007, 0.005197250051423907, 0.0062672499916516244, 0.006882082961965352, 0.007746207993477583, 0.009028917003888637, 0.009311750007327646, 0.010682374995667487, 0.011120375012978911, 0.012368833005893975, 0.01299691601889208]",1.2920120859084987,1.2796475221790147,0.5011349134204072,0.36112472426030956,2.189682199163752,True,56.0,56.0
16,29,200,True,converged,6.2232244170154445,24,"[0, 3, 3, 2, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1]","[0.019597915990743786, 0.304468208050821, 1.6576964589767158, 0.6335658339667134, 0.5468957080156542, 0.10924100002739578, 0.6931333750253543, 0.1376613749889657, 0.5328432499663904, 0.17052774998592213, 0.18518004100769758, 0.20447279198560864, 0.21599033300299197, 0.23776541597908363, 0.25345870800083503, 0.26759662496624514]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.4428857576959162,0.4995939531327999,True,converged,0.2798837080481462,6,"[0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]","[2.037500962615013e-05, 0.0024329160223715007, 0.004923250002320856, 0.0027142909821122885, 0.007784208049997687, 0.004373583011329174, 0.011506500013638288, 0.0060750829870812595, 0.01476549997460097, 0.016198541969060898, 0.00869158300338313, 0.00950154202291742, 0.010702917003072798, 0.011341208009980619, 0.012181792000774294, 0.012973249948117882]",2.3672468353001808,2.3417456753601047,0.5000035364885653,1.379157391667604,7.915969031753779,False,49.0,57.0
16,30,200,True,converged,6.385224999976344,24,"[0, 1, 5, 3, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01872166700195521, 0.048125166969839483, 1.1422669170424342, 0.5815822909935378, 2.011630749970209, 0.5903854999924079, 0.12270908302161843, 0.14028116600820795, 0.15317329100798815, 0.16936312499456108, 0.1829772919882089, 0.20094812498427927, 0.21590391598874703, 0.237679667014163, 0.25187899998854846, 0.2651136669446714]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.6631617891172255,0.5000000000571564,True,converged,0.2855247500119731,6,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]","[1.6707985196262598e-05, 0.000872667005751282, 0.0045349159627221525, 0.005576416966505349, 0.00762391701573506, 0.009015124989673495, 0.005122750008013099, 0.005977042019367218, 0.006770958949346095, 0.007702999981120229, 0.008492833992931992, 0.019498416979331523, 0.0108282919973135, 0.011800499982200563, 0.012511375010944903, 0.027223125041928142]",1.728568695052772,1.7111152101826257,0.5001086660552846,0.23916247335625196,0.9733699039938737,False,60.0,60.0
16,31,200,True,converged,3.307500707975123,21,"[0, 5, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01896283298265189, 0.6510681670042686, 0.06355974997859448, 0.3580562500283122, 0.09644779097288847, 0.10900404199492186, 0.12500641599763185, 0.14046366600086913, 0.15303616703022271, 0.16805624996777624, 0.18593966698972508, 0.20534683298319578, 0.21159791602985933, 0.2381307079922408, 0.2529569159960374, 0.26948524999897927]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.5622325159249477,0.5000003204448281,True,converged,0.2541397919994779,2,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1.529103610664606e-05, 0.002181583025958389, 0.0017421249649487436, 0.005637374997604638, 0.0035510410089045763, 0.004550250014290214, 0.005565208033658564, 0.006536916014738381, 0.0074300000560469925, 0.008210917003452778, 0.009083083015866578, 0.00992433400824666, 0.010403292020782828, 0.011533542012330145, 0.012073624995537102, 0.013403917022515088]",1.5773718579562732,1.5626450651466475,0.50016490320884,0.06618658574307372,0.3102080419242735,True,56.0,56.0
16,32,200,True,converged,4.106235250015743,23,"[0, 4, 1, 3, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1]","[0.01903216599021107, 0.2690394999808632, 0.06471833400428295, 0.5740634999820031, 0.09385833301348612, 0.3215411659912206, 0.562387916026637, 0.47792274999665096, 0.15521429100772366, 0.1691239170031622, 0.18616020894842222, 0.1995348749915138, 0.21113754104590043, 0.23089554096804932, 0.24762787501094863, 0.27144133404362947]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.476716868664468,0.49976049338284084,True,converged,0.29034954198868945,7,"[0, 1, 0, 1, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[1.8041988369077444e-05, 0.0025654169730842113, 0.001868707942776382, 0.007143165974412113, 0.0036719160270877182, 0.009859582991339266, 0.019060458056628704, 0.020078832982107997, 0.007045459002256393, 0.007890874985605478, 0.008823542040772736, 0.01008862495655194, 0.011036167037673295, 0.011869125009980053, 0.012517582974396646, 0.01370737497927621]",2.1685297690491825,2.1456312711215753,0.5001366123996842,0.8498740080341861,4.39063830070056,False,53.0,55.0
16,33,200,False,rank_osqp_failed,13.193520374945365,22,"[0, 1, 1, 3, 3, 2, 0, 2, 2, 1, 1, 1, 2, 1, 1, 1]","[0.019393916008993983, 0.04815408302238211, 0.0638975000474602, 1.6746447079931386, 1.3592304160119966, 0.49715029197977856, 5.4130044580088, 1.068506333976984, 0.8803565000416711, 0.17182308301562443, 0.18993408302776515, 0.2017956250347197, 0.7775823340052739, 0.23625691700726748, 0.25797354197129607, 0.27145837497664616]","[""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""osqp_failed"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged"", ""converged""]",1.5778880672471836,0.28602824621097495,True,converged,0.3138256249949336,10,"[0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 2, 0, 0, 0, 0, 0]","[1.854199217632413e-05, 0.000869042007252574, 0.0017136249807663262, 0.005867625004611909, 0.01314737496431917, 0.00931350002065301, 0.01846620801370591, 0.01291633304208517, 0.014253416971769184, 0.00789549999171868, 0.028875207994133234, 0.009586874977685511, 0.01019141700817272, 0.011292500013951212, 0.012113000033423305, 0.012761874997522682]",4.4027110635739115,4.3459336437037965,0.5000723162256182,,,,,
