N,seed,K,scp_success,scp_reason,scp_time,scp_iterations,scp_cost,scp_min_dist,scp_worst_violation,contact_success,contact_reason,contact_time,contact_contacts,contact_max_contacts_single_pair,contact_cost,contact_cost_continuous,contact_min_dist,position_rmse,max_position_deviation,same_homotopy_class,n_crossings_scp,n_crossings_contact,scp_error
8,12,200,True,converged,0.02330780029296875,0.0,1.527113209534592,0.6496994404944003,0.0,True,converged,0.0016808329964987934,0,0,1.5271513854559453,1.5270780919718983,0.6496998835654042,1.9461700331619816e-05,3.786585174983973e-05,True,12.0,12.0,
8,13,200,True,converged,1.5390479564666748,2.0,1.2857013391180923,0.5000267211594388,0.0,True,converged,0.006339874991681427,1,1,1.2857606086426638,1.285698899403212,0.5059834986523225,0.0026245100299917713,0.00861060248115874,True,8.0,8.0,
8,14,200,True,converged,0.028786897659301758,0.0,0.8830138866582091,0.9227896772244256,0.0,True,converged,0.0021450409840326756,0,0,0.883035960901612,0.8829935808319412,0.922790046508069,1.4798882804848976e-05,3.4741034579085057e-05,True,17.0,17.0,
8,15,200,True,converged,6.715322017669678,4.0,1.4116692055618303,0.49999999999999994,0.0,True,converged,0.02432404100545682,3,1,1.4117349459710842,1.4116671177952573,0.5003872860329411,0.0017661878468967253,0.00606795388591002,True,14.0,14.0,
8,16,200,True,converged,3.612812042236328,3.0,1.0464082136413864,0.5001949938152285,0.0,True,converged,0.0060592080117203295,1,1,1.0464277811437839,1.0463768421734785,0.5001591189107131,0.0019407681618672965,0.006194956703846532,True,14.0,14.0,
8,17,200,True,converged,0.02419304847717285,0.0,1.1087419232515694,0.6892573551965192,0.0,True,converged,0.0018404579896014184,0,0,1.1087696404137277,1.1087164265734197,0.6892564893561429,1.6582896829040943e-05,3.749376318361579e-05,True,4.0,4.0,
8,18,200,True,converged,0.7566299438476562,2.0,0.77222622310883,0.49999999999999994,0.0,True,converged,0.005769083014456555,1,1,0.7722461214576946,0.7722090581572579,0.500639321129499,0.00031594251477992696,0.0010364594069265673,True,11.0,11.0,
8,19,200,True,converged,0.02379894256591797,0.0,0.6912809950242178,0.7501669420696971,0.0,True,converged,0.0017670000088401139,0,0,0.691298276184995,0.6912650982959788,0.7501668050651035,1.3094004106775408e-05,3.51847867467353e-05,True,11.0,11.0,
8,20,200,True,converged,1.1990859508514404,2.0,1.7036839959585328,0.5000179690910547,0.0,True,converged,0.012596209009643644,2,1,1.7037557938325998,1.7036740114505096,0.5022074593607397,0.003231028555526683,0.011032552004033186,True,15.0,15.0,
8,21,200,True,converged,2.3429739475250244,4.0,1.2641036882847054,0.5000002111651289,0.0,True,converged,0.016465541993966326,2,1,1.264346101742291,1.2642853968858287,0.5021849246005213,0.005613973427269657,0.02034320623526288,True,13.0,13.0,
8,22,200,True,converged,1.3847801685333252,2.0,1.4158431288040163,0.5000047534656058,0.0,True,converged,0.008046417002333328,1,1,1.4158791514115572,1.4158111850846462,0.5000573953821861,0.0005253053625610309,0.001718773168466551,True,9.0,9.0,
8,23,200,False,infeasible,,,,,,True,converged,0.21593999999458902,6,1,1.6877021499253124,1.6876206908079918,0.5001929864323943,,,,,,"OSQP failed: status='maximum iterations reached', code=7, iter=10000, prim_res=1.3257683107232848e-05, dual_res=6.675402920985896e-07"
8,24,200,True,converged,0.6425068378448486,2.0,1.5167194882983512,0.5000074778198189,0.0,True,converged,0.005550417001359165,1,1,1.5167739056650662,1.51670110662984,0.5019668488135616,0.0009924089139270469,0.0031989964351946507,True,15.0,15.0,
8,25,200,True,converged,1.6628940105438232,3.0,1.2960829610162625,0.5000000155534352,0.0,True,converged,0.005620999989332631,1,1,1.2961944380927806,1.2961322338033612,0.5093661298632651,0.0015490847349126052,0.005078330070890473,True,16.0,16.0,
8,26,200,True,converged,4.262587785720825,4.0,1.632381414224308,0.5000000001200194,0.0,True,converged,0.0135745000152383,2,1,1.6324615873686898,1.632382731858662,0.5000003847205233,0.0037214957738158794,0.011947464926771297,True,15.0,15.0,
8,27,200,True,converged,25.69778084754944,5.0,1.4437141154987039,0.49999999999999994,0.0,True,converged,0.014650916011305526,2,1,1.4437529557271473,1.4436773763295574,0.500000049487818,0.0036326118873173632,0.011351145967093712,True,13.0,13.0,
8,28,200,True,converged,2.4688098430633545,4.0,1.533163021103133,0.5000003947139491,0.0,True,converged,0.031587042001774535,4,1,1.5332491353581166,1.5331754367647548,0.5007018159012134,0.007431234017936222,0.020898618805368172,True,15.0,15.0,
8,29,200,True,converged,1.093475103378296,2.0,1.9193013374174712,0.5001439374380106,0.0,True,converged,0.05566604100749828,2,1,1.9193692622646712,1.9192715155827682,0.5013054869640491,0.0024963125712225537,0.009408643487238542,True,19.0,19.0,
8,30,200,True,converged,1.6556532382965088,3.0,1.5846818209504152,0.4999999999999998,0.0,True,converged,0.02318162500159815,3,1,1.5848938626947968,1.5848177636633576,0.5002815917176352,0.007459331822433523,0.02611614155868375,True,26.0,26.0,
8,31,200,True,converged,1.6641900539398193,3.0,1.669832889964302,0.5000106332461219,0.0,True,converged,0.006098416983149946,1,1,1.6698946074157413,1.6698144453486146,0.5012795415572598,0.0018742663004369998,0.006151613558047309,True,21.0,21.0,
8,32,200,True,converged,0.024111032485961914,0.0,0.9551914265921748,0.7132488665998135,0.0,True,converged,0.001738457998726517,0,0,0.9552153051838547,0.9551694609680167,0.713249253038966,1.5391834041233574e-05,3.146644160119202e-05,True,9.0,9.0,
8,33,200,True,converged,1.469080924987793,3.0,1.17840630149245,0.49999999999999994,0.0,True,converged,0.011758250009734184,2,1,1.1784492668044473,1.1783925493823248,0.5004289973498817,0.003757217109643676,0.011292952141198204,True,14.0,14.0,
8,34,200,True,converged,0.023857831954956055,0.0,1.2709366771539783,0.6992314430658528,0.0,True,converged,0.0017191249935422093,0,0,1.270968448982242,1.2709074506381175,0.6992308705257647,1.7754445805988313e-05,3.579797798466389e-05,True,13.0,13.0,
8,35,200,True,converged,2.1821608543395996,3.0,1.2517682058592758,0.5001362807155277,0.0,True,converged,0.006222166994120926,1,1,1.251806686210122,1.2517462696251138,0.5001754809426419,0.0027264048699799973,0.008769753092664614,True,14.0,14.0,
8,36,200,True,converged,5.802340745925903,3.0,0.8949537759531601,0.5000205182377493,0.0,True,converged,0.013270124996779487,2,1,0.8950134369510013,0.8949698632771786,0.5000005924837144,0.0019934053079931533,0.004837188324554984,True,14.0,14.0,
8,37,200,True,converged,1.690309762954712,3.0,2.072137465925222,0.5,0.0,True,converged,0.022461541986558586,3,1,2.0721986731242845,2.072099186839421,0.50006927501599,0.001205538183395867,0.0035707250327147062,True,18.0,18.0,
8,38,200,True,converged,0.023958921432495117,0.0,1.9507306822193808,0.8596218178674533,0.0,True,converged,0.0018468330090399832,0,0,1.950779448048031,1.9506858231306083,0.859621479145876,2.1996005601346956e-05,4.123496861018846e-05,True,19.0,19.0,
8,39,200,True,converged,0.023894071578979492,0.0,0.9048433941813543,0.7154176460292866,0.0,True,converged,0.001719249994494021,0,0,0.9048660141351589,0.9048225863627692,0.7154184198969736,1.4980691970976852e-05,3.51862506321565e-05,True,9.0,9.0,
8,40,200,True,converged,0.02379894256591797,0.0,1.2764239499356207,0.8592690006733299,0.0,True,converged,0.0017260419845115393,0,0,1.2764558589388444,1.276394597234193,0.8592671625701314,1.7792731961582388e-05,3.768697049860704e-05,True,16.0,16.0,
8,41,200,True,converged,0.023941993713378906,0.0,0.9367973005123855,0.5796985200734209,0.0,True,converged,0.0018197919998783618,0,0,0.9368207192739056,0.9367757578803615,0.5796990559909803,1.5242913302029669e-05,3.9212530346866375e-05,True,17.0,17.0,
8,42,200,True,converged,1.7468459606170654,3.0,1.5697921971111133,0.5001598821378765,0.0,True,converged,0.005471665994264185,1,1,1.5698334876712445,1.5697578112488446,0.500171415263502,0.0008470642818468208,0.0027553700731943534,True,14.0,14.0,
8,43,200,True,converged,0.9297070503234863,2.0,1.7645324039282007,0.5000000000000003,0.0,True,converged,0.006064832996344194,1,1,1.7645807588098816,1.7644960527645395,0.5008552551107567,0.0017175452944049904,0.005598501393489568,True,16.0,16.0,
8,44,200,True,converged,0.2133643627166748,1.0,0.5681613923925005,0.5,0.0,True,converged,0.006032874982338399,1,1,0.5681757107003342,0.5681484417148789,0.5001787024887638,9.146556386088003e-05,0.0002945660051164616,True,8.0,8.0,
8,45,200,True,converged,1.3364222049713135,3.0,0.8745697619097839,0.5000000425689946,0.0,True,converged,0.005600417003734037,1,1,0.874623861991809,0.8745818805658765,0.5029164208264731,0.0005156100647483715,0.0016627672898505497,True,18.0,18.0,
8,46,200,True,converged,5.051072835922241,3.0,1.4571868744900802,0.5000782753873318,0.0,True,converged,0.012799582997104153,2,1,1.4572163530108402,1.4571447389840826,0.5001044987562553,0.0037650262901805344,0.01150742369303258,True,17.0,17.0,
8,47,200,True,converged,1.2466340065002441,2.0,0.8389672346792673,0.49999999999999983,0.0,True,converged,0.012897916982183233,2,1,0.8389889300456286,0.8389486390393441,0.5000782061787772,0.0005492362992759954,0.0015881962177868565,True,16.0,16.0,
8,48,200,True,converged,1.2196359634399414,2.0,0.9501058858273204,0.5000833212792729,0.0,True,converged,0.00576179099152796,1,1,0.950134922445673,0.9500893025175557,0.5005026817411634,0.001846321606102581,0.00599848473956496,True,13.0,13.0,
8,49,200,True,converged,1.8805041313171387,3.0,1.358549776879078,0.5000080538027539,0.0,True,converged,0.006679292011540383,1,1,1.3586202884339327,1.3585550409377172,0.5017886832180949,0.0009591411725469426,0.0030944008154228627,True,17.0,17.0,
10,0,200,True,converged,4.002686977386475,3.0,2.0989496068244984,0.5000002944732165,0.0,True,converged,0.018531917012296617,2,1,2.0990276735415923,2.0989268569598503,0.50005417851494,0.0043442715913653345,0.015726608727539962,True,24.0,24.0,
10,1,200,True,converged,1.7041020393371582,2.0,1.0738830707015374,0.5000287205828814,0.0,True,converged,0.008794082998065278,1,1,1.0739107525234466,1.073859128191685,0.50009498228844,0.0008175375302736503,0.0029863896429721806,True,13.0,13.0,
10,2,200,True,converged,2.992479085922241,3.0,0.9103155968028519,0.5000541204485904,0.0,True,converged,0.019527791999280453,2,1,0.9103475842875786,0.9103036266860751,0.5001703967857838,0.0030506164905918405,0.012583697381492202,True,25.0,25.0,
10,3,200,True,converged,23.710576057434082,4.0,1.4689693034020221,0.5000000000000002,0.0,True,converged,0.0720025830087252,5,1,1.4690291499993997,1.4689581114921737,0.5000024602982199,0.0049567768041477375,0.021184322762648804,True,30.0,30.0,
10,4,200,True,converged,3.3308379650115967,3.0,1.8149164157179116,0.4999999999999999,0.0,True,converged,0.017592707998119295,2,1,1.8150180069796737,1.8149308775526845,0.5001342577193224,0.003049439848646644,0.011056116041435093,True,26.0,26.0,
10,5,200,True,converged,7.430496692657471,3.0,1.1915731195779786,0.5001777832271588,0.0,True,converged,0.010506458987947553,1,1,1.1916064091893697,1.1915491617825718,0.5002284447336719,0.0016941816463226008,0.006207737761935758,True,16.0,16.0,
10,6,200,True,converged,0.03106999397277832,0.0,1.5218706535675404,0.5637906236750944,0.0,True,converged,0.0027283329982310534,0,0,1.5219086984315437,1.5218356565628908,0.5637911913705982,2.05428899069805e-05,4.187425277076416e-05,True,17.0,17.0,
10,7,200,True,converged,4.644865036010742,4.0,1.5425499809473324,0.5000000505395098,0.0,True,converged,0.019293374993139878,2,1,1.5426311209795494,1.54255703980918,0.500344482761383,0.003722448337861618,0.01372471632693244,True,21.0,21.0,
10,8,200,True,converged,3.222982168197632,3.0,1.4620670533431588,0.5000006849638722,0.0,True,converged,0.009375958994496614,1,1,1.4621481668504974,1.4620779853133246,0.5046400574581384,0.0021569019470461417,0.007834957785466834,True,19.0,19.0,
10,9,200,True,converged,6.984442949295044,4.0,1.9581757672824576,0.5000002492970756,0.0,True,converged,0.04786037502344698,4,1,1.9585133106522807,1.9584186951626723,0.5000049066003731,0.18071351125298113,0.7893505498080458,False,30.0,30.0,
10,10,200,True,converged,2.808563232421875,3.0,1.2401119049079772,0.5000000075404688,0.0,True,converged,0.03379370897891931,3,1,1.2401591057435406,1.2400995231983774,0.5000000774283189,0.002390635652462855,0.006425136130686702,True,12.0,12.0,
10,11,200,True,converged,0.05005002021789551,0.0,1.3182639872833037,0.990459300111783,0.0,True,converged,0.002839082997525111,0,0,1.318296942235158,1.318233672426529,0.9904588771609834,1.911938248792578e-05,4.490304906958423e-05,True,20.0,20.0,
10,12,200,True,converged,1.9748318195343018,2.0,2.020168022839516,0.49999999999999994,0.0,True,converged,0.009332625020761043,1,1,2.020218662168472,2.0201216094506265,0.5000124165212807,0.00025529931174242306,0.0009092192103949007,True,29.0,29.0,
10,13,200,True,converged,7.363177061080933,3.0,1.5234555288421392,0.5000050026382622,0.0,True,converged,0.06181162499706261,4,1,1.5236022986322726,1.52352895047019,0.5000288873403889,0.008546719280132007,0.029654678066343136,True,23.0,23.0,
10,14,200,True,converged,1.1224679946899414,2.0,1.4902719028010827,0.5000077844105014,0.0,True,converged,0.008092333999229595,1,1,1.490311667593813,1.4902400544060919,0.5002135543097406,0.002153639634444504,0.007874716610732805,True,26.0,26.0,
10,15,200,True,converged,0.03132796287536621,0.0,0.9003544698598114,0.6655596513296231,0.0,True,converged,0.0027179169992450625,0,0,0.9003769775961165,0.9003337652687253,0.6655600890936089,1.580081287668015e-05,3.131669632951984e-05,True,20.0,20.0,
10,16,200,True,converged,11.712304830551147,3.0,1.0248021464360675,0.5000000006566283,0.0,True,converged,0.05149116599932313,4,1,1.0248579657720833,1.0248064840778466,0.5000285210338218,0.002826499925761498,0.009648397659893726,True,17.0,17.0,
10,17,200,True,converged,1.444950819015503,2.0,1.0556898782030895,0.5000771156981235,0.0,True,converged,0.009516999998595566,1,1,1.0557463080343337,1.055695634627808,0.5045554060544017,0.0021283847673678295,0.007710495836288391,True,23.0,23.0,
10,18,200,True,converged,0.030916929244995117,0.0,1.3553069603400363,0.7324831108600747,0.0,True,converged,0.002871500008041039,0,0,1.3553408413199137,1.3552757936414204,0.7324835193839513,1.93861470099949e-05,4.378245053910802e-05,True,15.0,15.0,
10,19,200,True,converged,10.49334716796875,4.0,1.8168050349020652,0.5001380813072663,0.0,True,converged,0.010247792000882328,1,1,1.816841875978739,1.8167517343233568,0.5000795112333795,0.0017656582494069133,0.006167205184387775,True,25.0,25.0,
10,20,200,True,converged,0.030423879623413086,0.0,1.767866707783869,0.5247031828866161,0.0,True,converged,0.0028074579895474017,0,0,1.7679109022417334,1.76782605384311,0.5247029759252071,2.2141009898495798e-05,4.261580322833169e-05,True,17.0,17.0,
10,21,200,True,converged,2.6556437015533447,2.0,0.9548372489319915,0.5000071487871384,0.0,True,converged,0.010062415996799245,1,1,0.9548707377889438,0.9548248933638573,0.5010374188911312,0.0013271882918809994,0.0047130978413929365,True,24.0,24.0,
10,22,200,True,converged,5.5824830532073975,3.0,1.6539697566906058,0.5000000002161743,0.0,True,converged,0.03109020899864845,3,1,1.654094612138231,1.654015025704992,0.5013971401961629,0.0026359559721190217,0.00851681087785942,True,19.0,19.0,
10,23,200,True,converged,3.318406343460083,3.0,1.2325329004625072,0.5000421337610909,0.0,True,converged,0.022100834001321346,2,1,1.232576308227219,1.2325169037744204,0.5000201885082121,0.004347527173115243,0.015808258292957688,True,21.0,21.0,
10,24,200,True,converged,0.9547507762908936,2.0,1.181657066394944,0.5000000000000004,0.0,True,converged,0.00795345799997449,1,1,1.1816909247068625,1.181634203868511,0.5009947739421102,0.0018768636608908166,0.006813116786638204,True,21.0,21.0,
10,25,200,True,converged,1.7142407894134521,2.0,2.052467318994075,0.5000259281423345,0.0,True,converged,0.009221624990459532,1,1,2.052539413353764,2.0524409037723634,0.5040495337898749,0.0013736294841074472,0.005003566671891193,True,28.0,28.0,
10,26,200,True,converged,14.510084867477417,3.0,1.546592222515932,0.5000026153851865,0.0,True,converged,0.019708167004864663,2,1,1.5466336847463975,1.546556756762255,0.5000000688046871,0.0066623574185106366,0.025589769048944323,True,19.0,19.0,
10,27,200,True,converged,3.9515557289123535,3.0,1.5745504098045817,0.5000015168447278,0.0,True,converged,0.022846167004900053,2,1,1.5745870509937012,1.574510967427484,0.5000919602840841,0.005454454443421671,0.022362289097651148,True,23.0,23.0,
10,28,200,True,converged,2.434701919555664,3.0,1.4230630221381928,0.5000237476435235,0.0,True,converged,0.008936541998991743,1,1,1.4231390417371959,1.4230707155302864,0.5029868887147092,0.005724920665985628,0.02100327642538325,True,24.0,24.0,
10,29,200,True,converged,0.029607772827148438,0.0,1.0583106791125025,0.5186052718106947,0.0,True,converged,0.002722792007261887,0,0,1.0583371355565938,1.058286342153464,0.5186045961787726,1.7130863581383982e-05,5.0606401194826766e-05,True,11.0,11.0,
10,30,200,True,converged,3.1862568855285645,3.0,0.8466208453188554,0.500000287898441,0.0,True,converged,0.008788209001068026,1,1,0.8466863902614362,0.8466457492505299,0.5059243828932438,0.003329396975762579,0.012205393370265005,True,18.0,18.0,
10,31,200,True,converged,1.7021408081054688,2.0,1.1211644888045915,0.5000311733582253,0.0,True,converged,0.009052124980371445,1,1,1.1211933836458898,1.1211395051564013,0.500102681048694,0.0007782920514498005,0.002832240888436285,True,27.0,27.0,
10,32,200,True,converged,0.02966904640197754,0.0,0.9256566185271125,1.2678063587381947,0.0,True,converged,0.002727749990299344,0,0,0.9256797587855069,0.9256353320867005,1.2678064258831614,1.6021295207233046e-05,4.568122418875437e-05,True,9.0,9.0,
10,33,200,True,converged,2.968480110168457,3.0,0.8504813123276411,0.5000000000000002,0.0,True,converged,0.017015749996062368,2,1,0.8505195136285246,0.8504782334590677,0.5000142983301233,0.0011198821612360636,0.0033185283333391946,True,17.0,17.0,
10,34,200,True,converged,14.421365976333618,4.0,1.4830958936708907,0.5000132110743227,0.0,True,converged,0.028241541993338615,3,1,1.4831536554008902,1.483079154220461,0.5000062737609204,0.006614992212759005,0.01745280827913942,True,27.0,27.0,
10,35,200,True,converged,9.54216194152832,3.0,0.6029009225165176,0.5000000107288594,0.0,True,converged,0.06967262498801574,3,1,0.6033447926637239,0.6033332564953832,0.5000051915799336,0.011643877482086224,0.053335474265083165,True,20.0,20.0,
10,36,200,True,converged,7.02580189704895,3.0,0.9130218566129313,0.5002186065432251,0.0,True,converged,0.016454791999422014,2,1,0.913045730494429,0.9130017131278045,0.5001783256836715,0.001308444587258677,0.0035122809112700486,True,31.0,31.0,
10,37,200,True,converged,2.39304518699646,3.0,0.5843888643148442,0.5000440312130834,0.0,True,converged,0.008766040991758928,1,1,0.584405496911236,0.5843773828983507,0.5001557978483309,0.0015444708667116378,0.005626721942526476,True,15.0,15.0,
10,38,200,True,converged,2.8552968502044678,2.0,1.8779396134109951,0.5000568791466822,0.0,True,converged,0.02266100002452731,2,1,1.8779880307421566,1.8778976429396803,0.5000404385243198,0.0008660217229950082,0.0033224007626794644,True,24.0,24.0,
10,39,200,True,converged,11.389812231063843,6.0,1.703051070115008,0.4999999999999997,0.0,True,converged,0.053840708977077156,4,1,1.703259303251351,1.703177001219471,0.5001336009591182,0.019876724059009167,0.0809807396783533,True,32.0,32.0,
10,40,200,True,converged,4.394592046737671,3.0,1.248451664258734,0.5001674838139695,0.0,True,converged,0.00891008399776183,1,1,1.248488214115783,1.2484281132821289,0.5002525382046201,0.002722983459435669,0.009938422044563246,True,18.0,18.0,
10,41,200,True,converged,1.4699220657348633,2.0,0.6780930260192153,0.5000060142346949,0.0,True,converged,0.00879591700504534,1,1,0.6781168493435895,0.6780842958047307,0.5010182242588491,0.002215383252476584,0.008319878440049685,True,21.0,21.0,
10,42,200,True,converged,4.207724094390869,3.0,1.1173600374656822,0.5000003299977906,0.0,True,converged,0.03473008400760591,3,1,1.117421320681088,1.117367647303432,0.5004713296690751,0.005285787183294461,0.02175649388787908,True,12.0,12.0,
10,43,200,True,converged,1.5320591926574707,2.0,1.6695329650765123,0.5000000000000008,0.0,True,converged,0.008943542023189366,1,1,1.669576083042503,1.6694959407575805,0.5004311430136565,0.0007742020358243014,0.002791967670033064,True,26.0,26.0,
10,44,200,True,converged,1.3984498977661133,2.0,1.1332557175707996,0.5000681841128201,0.0,True,converged,0.008845166012179106,1,1,1.133286020410711,1.1332315570916403,0.5002147393943417,0.0013109043681834263,0.004793028516477024,True,19.0,19.0,
10,45,200,True,converged,1.8752861022949219,2.0,1.043947058217844,0.5000322953415904,0.0,True,converged,0.007820291997632012,1,1,1.0439770233293753,1.0439266498824993,0.5001698957644687,0.001714679234467484,0.006080356009356836,True,30.0,30.0,
10,46,200,True,converged,1.572038173675537,2.0,1.267340169673743,0.49999999999999994,0.0,True,converged,0.009151500009465963,1,1,1.2673752242248435,1.2673143480708442,0.5004016713426792,0.0018013395374837451,0.0064491752330535414,True,21.0,21.0,
10,47,200,True,converged,0.029629230499267578,0.0,0.7091451590555615,0.7306333403701629,0.0,True,converged,0.0026736670115496963,0,0,0.7091628867981074,0.709128851522217,0.7306331736072358,1.4022977548293071e-05,3.903324295726245e-05,True,13.0,13.0,
10,48,200,True,converged,0.02963876724243164,0.0,1.2553726289896747,0.598607396716289,0.0,True,converged,0.002919457998359576,0,0,1.2554040117361858,1.2553437603853486,0.5986125814370634,1.8657738211434548e-05,4.054884613652911e-05,True,30.0,30.0,
10,49,200,True,converged,4.578309059143066,3.0,1.7608533536432658,0.5000082496333793,0.0,True,converged,0.008994708012323827,1,1,1.7609206685617949,1.7608361529618712,0.5025889506121367,0.0011466839232767703,0.004210689815446851,True,14.0,14.0,
12,0,200,True,converged,3.9684481620788574,2.0,1.8785208620146017,0.500278078502099,0.0,True,converged,0.012907791999168694,1,1,1.8785747251479772,1.878484554169745,0.501135834107138,0.002286910957580162,0.009100627045822346,True,32.0,32.0,
12,1,200,True,converged,6.030134916305542,3.0,1.5058183026829546,0.500000196389888,0.0,True,converged,0.04674129199702293,3,1,1.5059371299660054,1.5058647510438452,0.5000083934760688,0.0029261768476621097,0.012161115695553223,True,31.0,31.0,
12,2,200,True,converged,2.9530842304229736,2.0,0.8230363006262535,0.500002861747375,0.0,True,converged,0.012287249992368743,1,1,0.823062970782673,0.8230234689605039,0.5052409995282949,0.0016259185859661145,0.006532673865914833,True,19.0,19.0,
12,3,200,True,converged,53.70348310470581,4.0,1.1727097889723035,0.5000000005294027,0.0,True,converged,0.0495719580212608,3,1,1.1728163487689856,1.1727597343479854,0.5001560668684966,0.004420509768028368,0.016176484152813683,True,28.0,28.0,
12,4,200,True,converged,8.577067852020264,3.0,1.6708954249691854,0.5000051571672751,0.0,True,converged,0.01205012499121949,1,1,1.6709791236360203,1.6708989330955257,0.5070808304333354,0.0009075818529416749,0.003644776152584176,True,35.0,35.0,
12,5,200,True,converged,7.707808971405029,3.0,1.4092782567452167,0.5000000000008016,0.0,True,converged,0.04288795799948275,3,1,1.4093358566827048,1.409268135036946,0.500409006191149,0.004075436741699985,0.01570028326911809,True,35.0,35.0,
12,6,200,True,converged,14.845546007156372,4.0,1.7959391565626948,0.5000000000659657,0.0,True,converged,0.14904200000455603,6,1,1.793930118057445,1.7938439229605856,0.500149247874415,0.19786026104758825,0.6474874397848805,False,45.0,45.0,
12,7,200,True,converged,3.499253988265991,2.0,1.2251150819348,0.5000008796147098,0.0,True,converged,0.026429958001244813,2,1,1.2251492607858958,1.2250904202890593,0.500064113134225,0.001898295995926576,0.0072487204013641495,True,19.0,19.0,
12,8,200,True,converged,6.773163080215454,3.0,1.8474527486009225,0.5000000000307204,0.0,True,converged,0.07389133400283754,4,1,1.8475478051151255,1.8474590312699437,0.5002472912913097,0.0022411504729253004,0.007967395969263453,True,41.0,41.0,
12,9,200,True,converged,0.05148196220397949,0.0,1.4956754590431556,0.6205870446235697,0.0,True,converged,0.003976249980041757,0,0,1.4957128490600375,1.4956410644243523,0.6205856009913439,2.1315065074152486e-05,4.2154573966454067e-05,True,30.0,30.0,
12,10,200,True,converged,0.0348668098449707,0.0,1.3051369090535667,0.8535061644259647,0.0,True,converged,0.003911625011824071,0,0,1.3051695358448723,1.3051068960676602,0.8535062560962876,1.9911134899500807e-05,4.436039016378724e-05,True,21.0,21.0,
12,11,200,True,converged,35.49785614013672,5.0,1.7747584123726299,0.5000000000000897,0.0,True,converged,0.3331168339936994,6,1,1.789305292897204,1.7885371211920094,0.5000000605157356,0.04127937113665096,0.21543483733535637,True,41.0,41.0,
12,12,200,True,converged,8.616096019744873,3.0,1.678319010858402,0.5000002435192096,0.0,True,converged,0.023118707991670817,2,1,1.678391049633826,1.6783101719286124,0.5000071516438129,0.004070165139837818,0.015348696489607818,True,21.0,21.0,
12,13,200,True,converged,0.03576231002807617,0.0,0.9285110715104549,1.2967567194334153,0.0,True,converged,0.0038377500022761524,0,0,0.9285342831266041,0.9284897194289148,1.296758284441771,1.679428512940252e-05,4.427822641818175e-05,True,28.0,28.0,
12,14,200,True,converged,3.2278809547424316,2.0,1.0743140633536303,0.4999999999999998,0.0,True,converged,0.02682087500579655,2,1,1.0743615979251648,1.0743100247059054,0.5000962846489007,0.0010588706292990273,0.003773521875412347,True,45.0,45.0,
12,15,200,True,converged,22.769435167312622,4.0,0.9780126623113377,0.500000000002908,0.0,True,converged,0.021727291983552277,2,1,0.9780622321611341,0.978015162269509,0.5003858231649997,0.0027057587089874633,0.01036013362615078,True,27.0,27.0,
12,16,200,True,converged,11.509742021560669,3.0,1.0230523804212157,0.5000039494523295,0.0,True,converged,0.056089416990289465,3,1,1.0230869174126713,1.0230374306508336,0.5000273341689658,0.0036395597735506802,0.014573844095769896,True,32.0,32.0,
12,17,200,True,converged,9.959990978240967,4.0,1.9008810605910569,0.49999999999999944,0.0,True,converged,0.12714437500108033,5,1,1.901057683994037,1.9009663139259283,0.5000164681297035,0.005989023484182295,0.02204293399853928,True,46.0,46.0,
12,18,200,True,converged,4.540460109710693,3.0,2.0208490588417214,0.5000409078469925,0.0,True,converged,0.0281874579959549,2,1,2.0209123947588408,2.0208153335870396,0.5009583762318299,0.002489611978680598,0.01063413525089968,True,39.0,39.0,
12,19,200,True,converged,5.172998905181885,3.0,2.0874353043666196,0.4999999999999996,0.0,True,converged,0.03901700000278652,3,1,2.087507766754507,2.087407515200614,0.5004106930057943,0.005836572431578144,0.023771762966012924,True,41.0,41.0,
12,20,200,True,converged,7.806424140930176,3.0,1.5722874161682745,0.5000003351729722,0.0,True,converged,0.04575704099261202,3,1,1.5723814822649487,1.572305714351046,0.500000295718254,0.004396039556074526,0.018619952618709534,True,45.0,45.0,
12,21,200,True,converged,7.436905860900879,3.0,1.681723385660869,0.49999999999999956,0.0,True,converged,0.04666145800729282,3,1,1.6817792534569311,1.681698458343514,0.5002375480086075,0.0024025910510865416,0.009800569651880316,True,31.0,31.0,
12,22,200,True,converged,20.075542211532593,5.0,1.6613499364770339,0.5000000000155692,0.0,True,converged,0.06560166701092385,4,1,1.6614791596349252,1.661399228911907,0.5003306818121017,0.006459026043931484,0.02509287222088486,True,28.0,28.0,
12,23,200,True,converged,19.217332363128662,4.0,1.9189866841393055,0.5000000000412727,0.0,False,nonphysical,4.282450958999107,13,3,,,,,,,,,
12,24,200,True,converged,18.199317932128906,4.0,1.1398679324602967,0.5000018064196599,0.0,True,converged,0.012596374988788739,1,1,1.1399566955113387,1.1399008576440064,0.5011612405739972,0.0006793108823367971,0.0026021112478161,True,15.0,15.0,
12,25,200,True,converged,7.4433369636535645,3.0,1.5260277681496375,0.5000000000000001,0.0,True,converged,0.0421155420190189,3,1,1.526073207851035,1.5259996515259284,0.5000019163260446,0.0018949633022542892,0.006183253507706061,True,34.0,34.0,
12,26,200,True,converged,11.927961111068726,3.0,1.734364677526252,0.5000002209632562,0.0,True,converged,0.046192541980417445,3,1,1.734444414165278,1.734361082318603,0.5001800496372726,0.0020227497725612362,0.007529281654505088,True,48.0,48.0,
